Randomizer Version: 4.6.1
Random Seed: 146697297037918
Settings String: 322IwgkEgIBAAQABwAEAAKoJBkCKgEAKgAVCQABEAAAAD8AAAAIMgQyAQAICTIHBwAyAAIQElBva2Vtb24gT21lZ2EgUnVieWMeSnzjwziK

--Move Updates--
Made Tackle have 40 power
Made Thunder Wave have 90% accuracy
Made Leech Life have 80 power and 10 PP
Made Swagger have 85% accuracy
Made Sucker Punch have 70 power
Made Dark Void have 50% accuracy
Made Flying Press have 100 power
Made Fell Stinger have 50 power
Made Parabolic Charge have 65 power
Made Water Shuriken a Special move
Made Mystical Fire have 75 power

--Pokemon Base Stats & Types--
NUM|NAME            |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1      |ABILITY2      |ABILITY3      |ITEM
480 Uxie             |TM01 Flame Charge |          - |TM03 Self-Destruct |TM04 Aromatherapy |TM05 Miracle Eye |             - |TM07 Odor Sleuth |             - |TM09 Heart Swap |TM10 Moonblast |TM11 Wonder Room |              - |TM13 Fury Attack |TM14 Zen Headbutt |TM15 Mud Bomb |              - |               - |                - |           - |               - |              - |TM22 Mist |TM23 Conversion |TM24 Leech Seed |                 - |             - |              - |            - |                - |TM30 Nasty Plot |         - |               - |       - |           - |TM35 Refresh |                - |TM37 Secret Power |TM38 Synchronoise |                 - |                - |TM41 Ally Switch |TM42 Lunar Dance |           - |TM44 X-Scissor |TM45 Noble Roar |               - |            - |               - |              - |TM50 Acupressure |             - |TM52 Telekinesis |TM53 Harden |             - |TM55 Egg Bomb |                - |              - |                - |               - |               - |            - |               - |TM63 Bide |                 - |TM65 Future Sight |        - |               - |TM68 Camouflage |                - |TM70 Swagger |           - |                - |         - |TM74 Tickle |TM75 Focus Energy |             - |           - |TM78 Sharpen |TM79 Storm Throw |TM80 Hidden Power |              - |              - |TM83 Flail |                  - |TM85 Growl |TM86 Venom Drench |TM87 Glare |             - |           - |              - |TM91 Nature Power |                - |         - |              - |TM95 Supersonic |TM96 Pluck |         - |                 - |              - |            - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
481 Mesprit          |                - |          - |                 - |                - |TM05 Miracle Eye |             - |TM07 Odor Sleuth |             - |TM09 Heart Swap |TM10 Moonblast |TM11 Wonder Room |              - |               - |TM14 Zen Headbutt |TM15 Mud Bomb |              - |               - |                - |           - |TM20 Water Spout |TM21 Super Fang |        - |              - |              - |                 - |             - |              - |            - |                - |              - |         - |               - |       - |           - |TM35 Refresh |TM36 Cotton Guard |TM37 Secret Power |TM38 Synchronoise |                 - |TM40 Psycho Shift |TM41 Ally Switch |TM42 Lunar Dance |           - |             - |              - |               - |TM47 V-create |               - |TM49 Solar Beam |               - |TM51 Transform |TM52 Telekinesis |          - |             - |TM55 Egg Bomb |                - |              - |                - |TM59 Energy Ball |               - |            - |TM62 Steamroller |        - |TM64 Light of Ruin |TM65 Future Sight |        - |               - |TM68 Camouflage |                - |           - |           - |                - |TM73 Ember |TM74 Tickle |                - |TM76 Play Nice |           - |           - |               - |                - |              - |              - |TM83 Flail |                  - |         - |                - |TM87 Glare |TM88 Aeroblast |           - |              - |                - |                - |         - |              - |TM95 Supersonic |         - |TM97 Charm |                 - |TM99 Milk Drink |            - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
482 Azelf            |                - |TM02 Detect |                 - |                - |               - |TM06 Tail Glow |TM07 Odor Sleuth |             - |TM09 Heart Swap |             - |TM11 Wonder Room |              - |               - |TM14 Zen Headbutt |            - |              - |               - |                - |TM19 Lock-On |               - |              - |        - |TM23 Conversion |              - |TM25 Diamond Storm |TM26 Foresight |              - |            - |TM29 Toxic Spikes |TM30 Nasty Plot |         - |TM32 Simple Beam |       - |           - |           - |                - |TM37 Secret Power |TM38 Synchronoise |TM39 Feather Dance |TM40 Psycho Shift |TM41 Ally Switch |TM42 Lunar Dance |           - |             - |              - |               - |            - |               - |              - |               - |TM51 Transform |TM52 Telekinesis |          - |             - |TM55 Egg Bomb |                - |TM57 Leaf Storm |                - |               - |               - |            - |TM62 Steamroller |        - |                 - |TM65 Future Sight |        - |TM67 Comet Punch |              - |                - |TM70 Swagger |TM71 Flatter |                - |TM73 Ember |          - |TM75 Focus Energy |TM76 Play Nice |           - |TM78 Sharpen |               - |                - |              - |              - |TM83 Flail |TM84 Forest’s Curse |         - |                - |         - |             - |TM89 Recycle |              - |TM91 Nature Power |                - |TM93 Flash |              - |TM95 Supersonic |         - |TM97 Charm |                 - |TM99 Milk Drink |            - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
483 Dialga           |                - |          - |                 - |TM04 Aromatherapy |TM05 Miracle Eye |             - |TM07 Odor Sleuth |             - |              - |             - |               - |              - |TM13 Fury Attack |TM14 Zen Headbutt |            - |              - |               - |                - |TM19 Lock-On |TM20 Water Spout |TM21 Super Fang |        - |              - |TM24 Leech Seed |                 - |             - |              - |TM28 Blizzard |                - |              - |         - |TM32 Simple Beam |       - |           - |           - |                - |TM37 Secret Power |                - |                 - |                - |               - |TM42 Lunar Dance |           - |             - |TM45 Noble Roar |TM46 Sludge Bomb |            - |               - |              - |               - |             - |               - |          - |TM54 Iron Tail |TM55 Egg Bomb |TM56 Hydro Cannon |              - |                - |               - |               - |            - |               - |TM63 Bide |TM64 Light of Ruin |                - |        - |               - |TM68 Camouflage |                - |TM70 Swagger |           - |                - |         - |          - |                - |TM76 Play Nice |           - |TM78 Sharpen |               - |                - |              - |TM82 Fairy Wind |         - |                  - |TM85 Growl |                - |         - |             - |TM89 Recycle |              - |                - |TM92 Spacial Rend |         - |              - |TM95 Supersonic |TM96 Pluck |TM97 Charm |TM98 Grass Whistle |TM99 Milk Drink |TM100 Glaciate |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
484 Palkia           |TM01 Flame Charge |          - |                 - |                - |               - |             - |               - |             - |              - |             - |TM11 Wonder Room |              - |               - |TM14 Zen Headbutt |TM15 Mud Bomb |              - |TM17 Poison Fang |TM18 Electro Ball |           - |               - |TM21 Super Fang |        - |TM23 Conversion |TM24 Leech Seed |                 - |TM26 Foresight |TM27 Cross Chop |            - |TM29 Toxic Spikes |TM30 Nasty Plot |TM31 Scald |               - |TM33 Hex |TM34 Confide |           - |                - |TM37 Secret Power |TM38 Synchronoise |                 - |                - |TM41 Ally Switch |               - |           - |             - |TM45 Noble Roar |TM46 Sludge Bomb |            - |               - |TM49 Solar Beam |TM50 Acupressure |TM51 Transform |TM52 Telekinesis |TM53 Harden |             - |            - |TM56 Hydro Cannon |              - |                - |TM59 Energy Ball |               - |            - |               - |TM63 Bide |                 - |TM65 Future Sight |        - |TM67 Comet Punch |TM68 Camouflage |                - |TM70 Swagger |           - |                - |         - |          - |TM75 Focus Energy |             - |TM77 Counter |           - |               - |TM80 Hidden Power |TM81 Mega Drain |              - |         - |                  - |         - |                - |TM87 Glare |             - |TM89 Recycle |              - |TM91 Nature Power |TM92 Spacial Rend |         - |              - |              - |TM96 Pluck |         - |TM98 Grass Whistle |              - |            - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
485 Heatran          |TM01 Flame Charge |          - |TM03 Self-Destruct |                - |               - |             - |               - |             - |TM09 Heart Swap |             - |               - |              - |               - |                - |            - |              - |               - |                - |           - |TM20 Water Spout |              - |TM22 Mist |TM23 Conversion |              - |                 - |             - |              - |            - |                - |              - |         - |TM32 Simple Beam |       - |           - |           - |                - |                - |TM38 Synchronoise |                 - |                - |               - |               - |           - |TM44 X-Scissor |              - |               - |TM47 V-create |               - |              - |               - |             - |               - |          - |TM54 Iron Tail |            - |                - |              - |TM58 Defend Order |               - |               - |            - |               - |TM63 Bide |                 - |                - |        - |               - |TM68 Camouflage |                - |           - |           - |                - |TM73 Ember |          - |                - |             - |TM77 Counter |TM78 Sharpen |               - |TM80 Hidden Power |TM81 Mega Drain |              - |         - |TM84 Forest’s Curse |         - |                - |         - |TM88 Aeroblast |TM89 Recycle |              - |                - |                - |TM93 Flash |              - |              - |         - |         - |                 - |              - |            - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
486 Regigigas        |TM01 Flame Charge |          - |TM03 Self-Destruct |TM04 Aromatherapy |               - |TM06 Tail Glow |TM07 Odor Sleuth |             - |TM09 Heart Swap |             - |               - |TM12 Leech Life |TM13 Fury Attack |TM14 Zen Headbutt |TM15 Mud Bomb |TM16 Force Palm |               - |                - |TM19 Lock-On |               - |TM21 Super Fang |        - |TM23 Conversion |TM24 Leech Seed |                 - |TM26 Foresight |              - |            - |                - |              - |         - |TM32 Simple Beam |       - |           - |TM35 Refresh |                - |TM37 Secret Power |                - |                 - |TM40 Psycho Shift |               - |               - |           - |             - |TM45 Noble Roar |               - |            - |TM48 Volt Tackle |              - |TM50 Acupressure |TM51 Transform |               - |TM53 Harden |             - |TM55 Egg Bomb |                - |              - |TM58 Defend Order |               - |               - |TM61 Icy Wind |               - |TM63 Bide |                 - |                - |        - |TM67 Comet Punch |TM68 Camouflage |TM69 Seismic Toss |TM70 Swagger |TM71 Flatter |                - |TM73 Ember |TM74 Tickle |TM75 Focus Energy |TM76 Play Nice |           - |TM78 Sharpen |               - |TM80 Hidden Power |TM81 Mega Drain |              - |TM83 Flail |TM84 Forest’s Curse |TM85 Growl |                - |TM87 Glare |             - |TM89 Recycle |TM90 Fake Tears |TM91 Nature Power |                - |TM93 Flash |              - |TM95 Supersonic |         - |         - |                 - |TM99 Milk Drink |            - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
487 Giratina         |                - |          - |TM03 Self-Destruct |                - |               - |             - |TM07 Odor Sleuth |             - |              - |             - |               - |TM12 Leech Life |TM13 Fury Attack |TM14 Zen Headbutt |            - |              - |TM17 Poison Fang |TM18 Electro Ball |           - |               - |TM21 Super Fang |        - |              - |              - |                 - |TM26 Foresight |TM27 Cross Chop |TM28 Blizzard |                - |TM30 Nasty Plot |TM31 Scald |               - |TM33 Hex |           - |TM35 Refresh |                - |                - |TM38 Synchronoise |                 - |                - |TM41 Ally Switch |               - |           - |             - |TM45 Noble Roar |               - |            - |               - |TM49 Solar Beam |TM50 Acupressure |TM51 Transform |TM52 Telekinesis |          - |             - |TM55 Egg Bomb |                - |              - |TM58 Defend Order |TM59 Energy Ball |TM60 Night Shade |            - |TM62 Steamroller |TM63 Bide |                 - |                - |        - |TM67 Comet Punch |TM68 Camouflage |                - |           - |           - |                - |         - |          - |TM75 Focus Energy |             - |           - |           - |TM79 Storm Throw |TM80 Hidden Power |              - |              - |TM83 Flail |TM84 Forest’s Curse |TM85 Growl |                - |         - |             - |TM89 Recycle |              - |                - |TM92 Spacial Rend |TM93 Flash |              - |              - |         - |TM97 Charm |                 - |              - |            - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
488 Cresselia        |                - |TM02 Detect |                 - |TM04 Aromatherapy |TM05 Miracle Eye |             - |TM07 Odor Sleuth |TM08 Mud Sport |TM09 Heart Swap |TM10 Moonblast |               - |              - |TM13 Fury Attack |TM14 Zen Headbutt |TM15 Mud Bomb |              - |TM17 Poison Fang |                - |TM19 Lock-On |               - |              - |TM22 Mist |TM23 Conversion |              - |                 - |             - |              - |            - |TM29 Toxic Spikes |              - |TM31 Scald |TM32 Simple Beam |       - |           - |TM35 Refresh |                - |TM37 Secret Power |TM38 Synchronoise |                 - |TM40 Psycho Shift |TM41 Ally Switch |TM42 Lunar Dance |           - |TM44 X-Scissor |              - |               - |            - |               - |              - |TM50 Acupressure |TM51 Transform |TM52 Telekinesis |TM53 Harden |             - |TM55 Egg Bomb |                - |              - |                - |TM59 Energy Ball |               - |            - |               - |        - |TM64 Light of Ruin |TM65 Future Sight |TM66 Gust |TM67 Comet Punch |              - |TM69 Seismic Toss |           - |TM71 Flatter |                - |         - |          - |                - |TM76 Play Nice |TM77 Counter |           - |               - |                - |              - |              - |TM83 Flail |                  - |TM85 Growl |                - |TM87 Glare |TM88 Aeroblast |TM89 Recycle |              - |                - |                - |         - |              - |TM95 Supersonic |         - |         - |TM98 Grass Whistle |TM99 Milk Drink |            - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
489 Phione           |                - |          - |TM03 Self-Destruct |TM04 Aromatherapy |               - |             - |TM07 Odor Sleuth |             - |TM09 Heart Swap |             - |               - |TM12 Leech Life |TM13 Fury Attack |                - |TM15 Mud Bomb |              - |               - |                - |           - |TM20 Water Spout |              - |        - |              - |TM24 Leech Seed |                 - |TM26 Foresight |              - |TM28 Blizzard |                - |              - |TM31 Scald |TM32 Simple Beam |TM33 Hex |           - |           - |                - |                - |TM38 Synchronoise |                 - |                - |               - |               - |TM43 Chatter |TM44 X-Scissor |              - |TM46 Sludge Bomb |            - |               - |              - |               - |TM51 Transform |               - |          - |             - |            - |TM56 Hydro Cannon |TM57 Leaf Storm |                - |               - |               - |            - |               - |        - |                 - |                - |        - |TM67 Comet Punch |              - |                - |TM70 Swagger |           - |TM72 Freeze Shock |TM73 Ember |          - |TM75 Focus Energy |TM76 Play Nice |           - |           - |TM79 Storm Throw |                - |TM81 Mega Drain |TM82 Fairy Wind |TM83 Flail |                  - |TM85 Growl |                - |         - |             - |           - |              - |                - |TM92 Spacial Rend |TM93 Flash |              - |TM95 Supersonic |         - |TM97 Charm |                 - |TM99 Milk Drink |            - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
490 Manaphy          |                - |TM02 Detect |TM03 Self-Destruct |                - |TM05 Miracle Eye |TM06 Tail Glow |TM07 Odor Sleuth |TM08 Mud Sport |TM09 Heart Swap |             - |TM11 Wonder Room |TM12 Leech Life |TM13 Fury Attack |TM14 Zen Headbutt |            - |              - |               - |                - |TM19 Lock-On |TM20 Water Spout |              - |        - |TM23 Conversion |TM24 Leech Seed |TM25 Diamond Storm |             - |              - |            - |                - |              - |TM31 Scald |               - |TM33 Hex |TM34 Confide |           - |                - |TM37 Secret Power |                - |TM39 Feather Dance |TM40 Psycho Shift |               - |               - |           - |             - |TM45 Noble Roar |               - |            - |TM48 Volt Tackle |              - |               - |TM51 Transform |               - |TM53 Harden |             - |TM55 Egg Bomb |TM56 Hydro Cannon |              - |                - |               - |TM60 Night Shade |TM61 Icy Wind |               - |TM63 Bide |                 - |                - |        - |TM67 Comet Punch |TM68 Camouflage |                - |TM70 Swagger |           - |                - |TM73 Ember |          - |TM75 Focus Energy |TM76 Play Nice |TM77 Counter |           - |               - |TM80 Hidden Power |              - |              - |TM83 Flail |                  - |         - |                - |TM87 Glare |             - |           - |              - |                - |                - |         - |              - |TM95 Supersonic |         - |TM97 Charm |                 - |              - |            - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
491 Darkrai          |                - |          - |TM03 Self-Destruct |                - |TM05 Miracle Eye |TM06 Tail Glow |TM07 Odor Sleuth |TM08 Mud Sport |              - |TM10 Moonblast |               - |              - |TM13 Fury Attack |TM14 Zen Headbutt |            - |              - |               - |                - |TM19 Lock-On |               - |              - |        - |TM23 Conversion |              - |TM25 Diamond Storm |             - |              - |            - |                - |TM30 Nasty Plot |         - |               - |       - |           - |TM35 Refresh |                - |TM37 Secret Power |                - |TM39 Feather Dance |                - |               - |               - |           - |             - |              - |TM46 Sludge Bomb |            - |               - |              - |TM50 Acupressure |TM51 Transform |               - |TM53 Harden |             - |TM55 Egg Bomb |                - |              - |                - |               - |TM60 Night Shade |            - |               - |TM63 Bide |                 - |                - |        - |TM67 Comet Punch |TM68 Camouflage |                - |           - |TM71 Flatter |TM72 Freeze Shock |         - |TM74 Tickle |                - |             - |           - |           - |               - |                - |TM81 Mega Drain |              - |         - |                  - |         - |                - |         - |TM88 Aeroblast |TM89 Recycle |TM90 Fake Tears |TM91 Nature Power |TM92 Spacial Rend |TM93 Flash |              - |TM95 Supersonic |         - |         - |                 - |TM99 Milk Drink |            - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
492 Shaymin          |                - |          - |TM03 Self-Destruct |TM04 Aromatherapy |               - |             - |               - |             - |              - |TM10 Moonblast |               - |TM12 Leech Life |               - |                - |            - |              - |               - |                - |TM19 Lock-On |               - |              - |        - |              - |TM24 Leech Seed |                 - |TM26 Foresight |              - |            - |                - |TM30 Nasty Plot |         - |TM32 Simple Beam |TM33 Hex |TM34 Confide |TM35 Refresh |TM36 Cotton Guard |TM37 Secret Power |TM38 Synchronoise |                 - |                - |TM41 Ally Switch |               - |           - |             - |              - |TM46 Sludge Bomb |            - |TM48 Volt Tackle |TM49 Solar Beam |TM50 Acupressure |TM51 Transform |               - |TM53 Harden |TM54 Iron Tail |TM55 Egg Bomb |                - |TM57 Leaf Storm |                - |TM59 Energy Ball |               - |            - |               - |TM63 Bide |                 - |TM65 Future Sight |TM66 Gust |TM67 Comet Punch |              - |                - |           - |TM71 Flatter |                - |         - |          - |TM75 Focus Energy |             - |TM77 Counter |           - |               - |                - |TM81 Mega Drain |              - |         - |TM84 Forest’s Curse |         - |                - |         - |             - |           - |TM90 Fake Tears |TM91 Nature Power |                - |         - |              - |              - |TM96 Pluck |         - |TM98 Grass Whistle |TM99 Milk Drink |            - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
493 Arceus           |                - |          - |TM03 Self-Destruct |TM04 Aromatherapy |               - |             - |TM07 Odor Sleuth |             - |              - |TM10 Moonblast |               - |              - |TM13 Fury Attack |TM14 Zen Headbutt |            - |              - |               - |                - |TM19 Lock-On |               - |TM21 Super Fang |TM22 Mist |TM23 Conversion |              - |                 - |TM26 Foresight |TM27 Cross Chop |            - |TM29 Toxic Spikes |              - |TM31 Scald |TM32 Simple Beam |       - |           - |TM35 Refresh |                - |TM37 Secret Power |                - |TM39 Feather Dance |                - |               - |               - |           - |             - |TM45 Noble Roar |               - |            - |               - |              - |TM50 Acupressure |TM51 Transform |TM52 Telekinesis |TM53 Harden |TM54 Iron Tail |TM55 Egg Bomb |                - |              - |TM58 Defend Order |TM59 Energy Ball |               - |            - |TM62 Steamroller |TM63 Bide |TM64 Light of Ruin |TM65 Future Sight |        - |TM67 Comet Punch |TM68 Camouflage |TM69 Seismic Toss |TM70 Swagger |           - |                - |         - |TM74 Tickle |TM75 Focus Energy |TM76 Play Nice |TM77 Counter |TM78 Sharpen |               - |TM80 Hidden Power |              - |TM82 Fairy Wind |TM83 Flail |TM84 Forest’s Curse |TM85 Growl |                - |TM87 Glare |             - |TM89 Recycle |              - |TM91 Nature Power |                - |TM93 Flash |TM94 Ion Deluge |              - |         - |         - |                 - |TM99 Milk Drink |            - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
494 Victini          |TM01 Flame Charge |TM02 Detect |TM03 Self-Destruct |                - |TM05 Miracle Eye |TM06 Tail Glow |               - |             - |TM09 Heart Swap |             - |TM11 Wonder Room |              - |               - |TM14 Zen Headbutt |TM15 Mud Bomb |              - |               - |                - |TM19 Lock-On |               - |              - |        - |              - |              - |                 - |TM26 Foresight |              - |            - |TM29 Toxic Spikes |              - |TM31 Scald |TM32 Simple Beam |       - |           - |           - |TM36 Cotton Guard |TM37 Secret Power |TM38 Synchronoise |                 - |TM40 Psycho Shift |TM41 Ally Switch |TM42 Lunar Dance |           - |             - |              - |               - |TM47 V-create |               - |              - |TM50 Acupressure |             - |TM52 Telekinesis |TM53 Harden |TM54 Iron Tail |TM55 Egg Bomb |                - |TM57 Leaf Storm |                - |TM59 Energy Ball |               - |TM61 Icy Wind |               - |        - |TM64 Light of Ruin |TM65 Future Sight |        - |               - |TM68 Camouflage |TM69 Seismic Toss |           - |TM71 Flatter |TM72 Freeze Shock |TM73 Ember |TM74 Tickle |TM75 Focus Energy |TM76 Play Nice |TM77 Counter |TM78 Sharpen |TM79 Storm Throw |TM80 Hidden Power |              - |              - |TM83 Flail |                  - |         - |TM86 Venom Drench |TM87 Glare |TM88 Aeroblast |           - |              - |TM91 Nature Power |TM92 Spacial Rend |TM93 Flash |TM94 Ion Deluge |              - |TM96 Pluck |         - |                 - |              - |            - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
495 Snivy            |                - |          - |TM03 Self-Destruct |TM04 Aromatherapy |               - |TM06 Tail Glow |TM07 Odor Sleuth |TM08 Mud Sport |              - |             - |               - |              - |TM13 Fury Attack |                - |            - |              - |TM17 Poison Fang |                - |           - |               - |              - |TM22 Mist |              - |TM24 Leech Seed |TM25 Diamond Storm |TM26 Foresight |              - |TM28 Blizzard |                - |              - |         - |               - |       - |           - |TM35 Refresh |TM36 Cotton Guard |TM37 Secret Power |                - |                 - |                - |TM41 Ally Switch |               - |           - |             - |              - |TM46 Sludge Bomb |TM47 V-create |               - |TM49 Solar Beam |TM50 Acupressure |TM51 Transform |               - |          - |TM54 Iron Tail |            - |                - |TM57 Leaf Storm |TM58 Defend Order |TM59 Energy Ball |TM60 Night Shade |            - |               - |TM63 Bide |                 - |                - |        - |TM67 Comet Punch |TM68 Camouflage |                - |           - |           - |                - |         - |          - |TM75 Focus Energy |             - |           - |           - |               - |TM80 Hidden Power |TM81 Mega Drain |              - |TM83 Flail |TM84 Forest’s Curse |         - |                - |         - |             - |TM89 Recycle |              - |                - |                - |TM93 Flash |              - |              - |         - |         - |TM98 Grass Whistle |TM99 Milk Drink |            - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
496 Servine          |                - |          - |                 - |TM04 Aromatherapy |               - |             - |               - |TM08 Mud Sport |              - |TM10 Moonblast |TM11 Wonder Room |TM12 Leech Life |               - |TM14 Zen Headbutt |            - |              - |TM17 Poison Fang |TM18 Electro Ball |           - |               - |              - |        - |              - |TM24 Leech Seed |                 - |TM26 Foresight |              - |            - |                - |              - |         - |TM32 Simple Beam |       - |TM34 Confide |           - |TM36 Cotton Guard |                - |                - |TM39 Feather Dance |TM40 Psycho Shift |               - |TM42 Lunar Dance |TM43 Chatter |TM44 X-Scissor |              - |               - |            - |TM48 Volt Tackle |TM49 Solar Beam |TM50 Acupressure |TM51 Transform |               - |          - |TM54 Iron Tail |TM55 Egg Bomb |                - |TM57 Leaf Storm |                - |               - |               - |            - |               - |        - |                 - |                - |TM66 Gust |               - |              - |                - |TM70 Swagger |           - |                - |TM73 Ember |          - |                - |TM76 Play Nice |           - |TM78 Sharpen |TM79 Storm Throw |TM80 Hidden Power |TM81 Mega Drain |              - |         - |TM84 Forest’s Curse |TM85 Growl |TM86 Venom Drench |         - |             - |           - |              - |TM91 Nature Power |                - |         - |              - |TM95 Supersonic |TM96 Pluck |         - |TM98 Grass Whistle |              - |            - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
497 Serperior        |                - |          - |TM03 Self-Destruct |TM04 Aromatherapy |               - |             - |               - |             - |TM09 Heart Swap |             - |               - |              - |               - |                - |TM15 Mud Bomb |TM16 Force Palm |               - |                - |TM19 Lock-On |               - |TM21 Super Fang |        - |              - |TM24 Leech Seed |                 - |TM26 Foresight |              - |            - |TM29 Toxic Spikes |              - |         - |               - |       - |           - |TM35 Refresh |TM36 Cotton Guard |                - |                - |TM39 Feather Dance |                - |               - |TM42 Lunar Dance |           - |             - |TM45 Noble Roar |               - |            - |               - |TM49 Solar Beam |TM50 Acupressure |             - |               - |          - |             - |            - |                - |TM57 Leaf Storm |TM58 Defend Order |TM59 Energy Ball |               - |TM61 Icy Wind |TM62 Steamroller |        - |                 - |                - |TM66 Gust |TM67 Comet Punch |TM68 Camouflage |                - |           - |           - |                - |         - |TM74 Tickle |TM75 Focus Energy |TM76 Play Nice |           - |           - |TM79 Storm Throw |TM80 Hidden Power |TM81 Mega Drain |TM82 Fairy Wind |         - |TM84 Forest’s Curse |TM85 Growl |TM86 Venom Drench |TM87 Glare |             - |TM89 Recycle |TM90 Fake Tears |TM91 Nature Power |TM92 Spacial Rend |         - |              - |              - |         - |         - |TM98 Grass Whistle |TM99 Milk Drink |            - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
498 Tepig            |TM01 Flame Charge |          - |                 - |TM04 Aromatherapy |               - |             - |TM07 Odor Sleuth |TM08 Mud Sport |TM09 Heart Swap |TM10 Moonblast |TM11 Wonder Room |TM12 Leech Life |TM13 Fury Attack |TM14 Zen Headbutt |            - |              - |TM17 Poison Fang |TM18 Electro Ball |           - |               - |TM21 Super Fang |        - |TM23 Conversion |              - |                 - |             - |              - |            - |                - |              - |TM31 Scald |               - |       - |TM34 Confide |TM35 Refresh |TM36 Cotton Guard |                - |                - |TM39 Feather Dance |                - |               - |               - |           - |             - |TM45 Noble Roar |TM46 Sludge Bomb |TM47 V-create |TM48 Volt Tackle |TM49 Solar Beam |               - |             - |               - |TM53 Harden |TM54 Iron Tail |TM55 Egg Bomb |TM56 Hydro Cannon |              - |TM58 Defend Order |               - |               - |            - |               - |TM63 Bide |                 - |TM65 Future Sight |TM66 Gust |TM67 Comet Punch |TM68 Camouflage |                - |TM70 Swagger |           - |                - |TM73 Ember |TM74 Tickle |TM75 Focus Energy |             - |           - |TM78 Sharpen |               - |TM80 Hidden Power |              - |              - |TM83 Flail |                  - |         - |                - |         - |             - |           - |              - |TM91 Nature Power |                - |TM93 Flash |TM94 Ion Deluge |TM95 Supersonic |         - |TM97 Charm |                 - |              - |            - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
499 Pignite          |TM01 Flame Charge |TM02 Detect |TM03 Self-Destruct |                - |               - |TM06 Tail Glow |TM07 Odor Sleuth |             - |              - |TM10 Moonblast |TM11 Wonder Room |              - |               - |                - |            - |TM16 Force Palm |               - |TM18 Electro Ball |TM19 Lock-On |               - |              - |        - |TM23 Conversion |              - |                 - |             - |TM27 Cross Chop |            - |                - |TM30 Nasty Plot |TM31 Scald |               - |       - |           - |           - |                - |                - |                - |                 - |                - |               - |               - |           - |             - |              - |               - |TM47 V-create |               - |TM49 Solar Beam |TM50 Acupressure |TM51 Transform |TM52 Telekinesis |TM53 Harden |TM54 Iron Tail |            - |                - |              - |TM58 Defend Order |               - |               - |            - |               - |TM63 Bide |                 - |                - |        - |               - |TM68 Camouflage |TM69 Seismic Toss |TM70 Swagger |TM71 Flatter |                - |TM73 Ember |TM74 Tickle |TM75 Focus Energy |TM76 Play Nice |TM77 Counter |           - |TM79 Storm Throw |                - |              - |              - |TM83 Flail |                  - |TM85 Growl |TM86 Venom Drench |         - |             - |           - |              - |                - |TM92 Spacial Rend |TM93 Flash |              - |TM95 Supersonic |         - |         - |                 - |              - |            - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
