Randomizer Version: 4.6.1
Random Seed: 154733336414037
Settings String: 322IwgkEQIBAAQABwAEAAKoJBkCKgEAFAAVCQABAAAAAAMAAAAIMgQyAQAICTIHBwAyAAIQElBva2Vtb24gT21lZ2EgUnVieW+FdYfjwziK

--Move Updates--
Made RAZOR WIND have 100% accuracy
Made SWORDS DANCE have 20 PP
Made FLY have 90 power
Made BIND have 85% accuracy
Made VINE WHIP have 45 power and 25 PP
Made JUMP KICK have 100 power and 10 PP
Made TACKLE have 40 power and 100% accuracy
Made WRAP have 90% accuracy
Made THRASH have 120 power and 10 PP
Made PIN MISSILE have 25 power and 95% accuracy
Made DISABLE have 100% accuracy
Made FLAMETHROWER have 90 power
Made HYDRO PUMP have 110 power
Made SURF have 90 power
Made ICE BEAM have 90 power
Made BLIZZARD have 110 power
Made SUBMISSION have 20 PP
Made LOW KICK have 100% accuracy
Made ABSORB have 25 PP
Made MEGA DRAIN have 15 PP
Made GROWTH have 20 PP
Made PETAL DANCE have 120 power and 10 PP
Made FIRE SPIN have 35 power and 85% accuracy
Made THUNDERBOLT have 90 power
Made THUNDER WAVE have 90% accuracy
Made THUNDER have 110 power
Made DIG have 80 power
Made TOXIC have 90% accuracy
Made RECOVER have 10 PP
Made MINIMIZE have 10 PP
Made BARRIER have 20 PP
Made LICK have 30 power
Made SMOG have 30 power
Made FIRE BLAST have 110 power
Made CLAMP have 15 PP and 85% accuracy
Made SKULL BASH have 130 power and 10 PP
Made HI JUMP KICK have 130 power and 10 PP
Made GLARE have 100% accuracy
Made POISON GAS have 90% accuracy
Made LEECH LIFE have 80 power and 10 PP
Made BUBBLE have 40 power
Made FLASH have 100% accuracy
Made PSYWAVE have 100% accuracy
Made ACID ARMOR have 20 PP
Made CRABHAMMER have 100 power and 90% accuracy
Made THIEF have 60 power and 25 PP
Made SNORE have 50 power
Made CURSE be GHOST-type
Made COTTON SPORE have 100% accuracy
Made SCARY FACE have 100% accuracy
Made ZAP CANNON have 120 power
Made BONE RUSH have 90% accuracy
Made OUTRAGE have 120 power and 10 PP
Made GIGA DRAIN have 75 power and 10 PP
Made SWAGGER have 85% accuracy
Made FURY CUTTER have 40 power
Made FUTURE SIGHT have 120 power, 10 PP and 100% accuracy
Made ROCK SMASH have 40 power
Made WHIRLPOOL have 35 power and 85% accuracy

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ITEM
186 POLITOED      |TM01 ROLLOUT |           - |            - |TM04 PSYWAVE |TM05 GIGA DRAIN |               - |                - |TM08 HYDRO PUMP |           - |           - |               - |         - |             - |TM14 HIDDEN POWER |TM15 PERISH SONG |          - |         - |              - |           - |TM20 WATER GUN |TM21 SWEET KISS |TM22 RAZOR WIND |          - |          - |TM25 SING |                - |TM27 COMET PUNCH |TM28 GROWL |TM29 NIGHT SHADE |           - |TM31 MAGNITUDE |TM32 HARDEN |TM33 DOUBLESLAP |TM34 CROSS CHOP |             - |TM36 THUNDERBOLT |TM37 VINE WHIP |               - |           - |TM40 ENCORE |            - |              - |TM43 LOVELY KISS |TM44 RAGE |TM45 FORESIGHT |               - |TM47 SWIFT |                - |TM49 DRILL PECK |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
187 HOPPIP        |TM01 ROLLOUT |           - |TM03 LOW KICK |TM04 PSYWAVE |TM05 GIGA DRAIN |               - |TM07 THUNDERPUNCH |              - |           - |           - |               - |TM12 STOMP |             - |                - |TM15 PERISH SONG |          - |         - |              - |           - |             - |              - |              - |          - |TM24 CRUNCH |        - |                - |               - |         - |               - |TM30 SCRATCH |TM31 MAGNITUDE |          - |TM33 DOUBLESLAP |TM34 CROSS CHOP |TM35 FIRE SPIN |               - |TM37 VINE WHIP |TM38 STRING SHOT |           - |TM40 ENCORE |            - |              - |               - |TM44 RAGE |             - |               - |         - |                - |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
188 SKIPLOOM      |           - |           - |TM03 LOW KICK |           - |              - |               - |                - |              - |           - |           - |TM11 VITAL THROW |TM12 STOMP |             - |TM14 HIDDEN POWER |               - |TM16 RETURN |         - |TM18 PAIN SPLIT |           - |             - |              - |TM22 RAZOR WIND |TM23 ABSORB |          - |TM25 SING |                - |               - |         - |               - |TM30 SCRATCH |             - |TM32 HARDEN |              - |              - |             - |               - |TM37 VINE WHIP |TM38 STRING SHOT |           - |TM40 ENCORE |            - |              - |               - |TM44 RAGE |TM45 FORESIGHT |               - |         - |                - |TM49 DRILL PECK |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
189 JUMPLUFF      |TM01 ROLLOUT |           - |TM03 LOW KICK |           - |TM05 GIGA DRAIN |TM06 FLAME WHEEL |TM07 THUNDERPUNCH |              - |TM09 RECOVER |           - |               - |TM12 STOMP |             - |                - |               - |TM16 RETURN |         - |              - |           - |             - |              - |              - |TM23 ABSORB |TM24 CRUNCH |TM25 SING |                - |               - |         - |               - |TM30 SCRATCH |             - |          - |              - |              - |             - |               - |TM37 VINE WHIP |               - |           - |TM40 ENCORE |            - |              - |TM43 LOVELY KISS |        - |TM45 FORESIGHT |               - |TM47 SWIFT |TM48 POISON STING |TM49 DRILL PECK |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
190 AIPOM         |           - |           - |            - |           - |TM05 GIGA DRAIN |               - |                - |              - |TM09 RECOVER |           - |               - |         - |             - |                - |TM15 PERISH SONG |TM16 RETURN |         - |              - |TM19 AGILITY |             - |TM21 SWEET KISS |TM22 RAZOR WIND |TM23 ABSORB |          - |TM25 SING |                - |TM27 COMET PUNCH |TM28 GROWL |               - |TM30 SCRATCH |             - |TM32 HARDEN |TM33 DOUBLESLAP |              - |             - |               - |             - |               - |TM39 PURSUIT |TM40 ENCORE |            - |TM42 HORN DRILL |TM43 LOVELY KISS |TM44 RAGE |TM45 FORESIGHT |               - |TM47 SWIFT |                - |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
191 SUNKERN       |           - |           - |TM03 LOW KICK |TM04 PSYWAVE |TM05 GIGA DRAIN |               - |                - |              - |           - |           - |               - |TM12 STOMP |             - |TM14 HIDDEN POWER |               - |TM16 RETURN |         - |TM18 PAIN SPLIT |TM19 AGILITY |             - |TM21 SWEET KISS |TM22 RAZOR WIND |TM23 ABSORB |          - |TM25 SING |TM26 ANCIENTPOWER |               - |         - |               - |TM30 SCRATCH |             - |TM32 HARDEN |TM33 DOUBLESLAP |TM34 CROSS CHOP |TM35 FIRE SPIN |               - |TM37 VINE WHIP |               - |           - |          - |            - |              - |               - |TM44 RAGE |TM45 FORESIGHT |TM46 AURORA BEAM |         - |                - |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
192 SUNFLORA      |           - |           - |            - |           - |TM05 GIGA DRAIN |               - |TM07 THUNDERPUNCH |              - |TM09 RECOVER |TM10 REFLECT |               - |         - |             - |                - |TM15 PERISH SONG |TM16 RETURN |         - |              - |           - |TM20 WATER GUN |TM21 SWEET KISS |TM22 RAZOR WIND |TM23 ABSORB |          - |        - |                - |TM27 COMET PUNCH |TM28 GROWL |               - |           - |TM31 MAGNITUDE |TM32 HARDEN |              - |              - |             - |               - |TM37 VINE WHIP |TM38 STRING SHOT |           - |          - |TM41 WITHDRAW |              - |               - |        - |TM45 FORESIGHT |TM46 AURORA BEAM |TM47 SWIFT |                - |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
193 YANMA         |TM01 ROLLOUT |           - |            - |           - |              - |               - |                - |              - |           - |TM10 REFLECT |TM11 VITAL THROW |         - |TM13 OCTAZOOKA |TM14 HIDDEN POWER |               - |          - |         - |              - |           - |TM20 WATER GUN |TM21 SWEET KISS |TM22 RAZOR WIND |TM23 ABSORB |          - |TM25 SING |                - |TM27 COMET PUNCH |TM28 GROWL |               - |           - |             - |TM32 HARDEN |TM33 DOUBLESLAP |              - |             - |TM36 THUNDERBOLT |             - |TM38 STRING SHOT |           - |          - |TM41 WITHDRAW |TM42 HORN DRILL |               - |TM44 RAGE |TM45 FORESIGHT |               - |TM47 SWIFT |                - |TM49 DRILL PECK |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
194 WOOPER        |           - |TM02 BEAT UP |TM03 LOW KICK |           - |              - |TM06 FLAME WHEEL |TM07 THUNDERPUNCH |TM08 HYDRO PUMP |TM09 RECOVER |           - |               - |TM12 STOMP |TM13 OCTAZOOKA |                - |               - |          - |         - |              - |           - |TM20 WATER GUN |              - |TM22 RAZOR WIND |          - |TM24 CRUNCH |        - |                - |               - |         - |               - |           - |TM31 MAGNITUDE |          - |              - |              - |             - |               - |             - |               - |           - |          - |TM41 WITHDRAW |              - |TM43 LOVELY KISS |TM44 RAGE |             - |               - |         - |                - |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
195 QUAGSIRE      |           - |TM02 BEAT UP |            - |TM04 PSYWAVE |TM05 GIGA DRAIN |               - |                - |TM08 HYDRO PUMP |TM09 RECOVER |           - |               - |TM12 STOMP |TM13 OCTAZOOKA |                - |               - |TM16 RETURN |         - |TM18 PAIN SPLIT |           - |TM20 WATER GUN |              - |              - |TM23 ABSORB |          - |        - |                - |TM27 COMET PUNCH |TM28 GROWL |               - |TM30 SCRATCH |TM31 MAGNITUDE |TM32 HARDEN |TM33 DOUBLESLAP |              - |             - |TM36 THUNDERBOLT |             - |               - |           - |          - |TM41 WITHDRAW |              - |               - |        - |TM45 FORESIGHT |TM46 AURORA BEAM |         - |                - |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
196 ESPEON        |           - |TM02 BEAT UP |            - |TM04 PSYWAVE |              - |               - |                - |TM08 HYDRO PUMP |           - |TM10 REFLECT |TM11 VITAL THROW |TM12 STOMP |             - |                - |               - |TM16 RETURN |TM17 CURSE |TM18 PAIN SPLIT |TM19 AGILITY |TM20 WATER GUN |              - |TM22 RAZOR WIND |TM23 ABSORB |          - |        - |TM26 ANCIENTPOWER |               - |         - |               - |           - |             - |TM32 HARDEN |TM33 DOUBLESLAP |              - |             - |               - |TM37 VINE WHIP |TM38 STRING SHOT |TM39 PURSUIT |TM40 ENCORE |            - |TM42 HORN DRILL |TM43 LOVELY KISS |TM44 RAGE |TM45 FORESIGHT |               - |TM47 SWIFT |                - |              - |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
197 UMBREON       |TM01 ROLLOUT |TM02 BEAT UP |TM03 LOW KICK |           - |              - |               - |                - |              - |TM09 RECOVER |           - |               - |TM12 STOMP |             - |                - |TM15 PERISH SONG |          - |         - |TM18 PAIN SPLIT |           - |             - |              - |              - |          - |TM24 CRUNCH |        - |                - |               - |         - |               - |TM30 SCRATCH |             - |TM32 HARDEN |              - |TM34 CROSS CHOP |TM35 FIRE SPIN |TM36 THUNDERBOLT |             - |               - |TM39 PURSUIT |          - |            - |              - |               - |        - |             - |               - |TM47 SWIFT |TM48 POISON STING |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
198 MURKROW       |           - |TM02 BEAT UP |            - |           - |              - |               - |                - |              - |TM09 RECOVER |           - |               - |         - |             - |TM14 HIDDEN POWER |TM15 PERISH SONG |TM16 RETURN |         - |TM18 PAIN SPLIT |           - |             - |TM21 SWEET KISS |              - |          - |TM24 CRUNCH |TM25 SING |                - |TM27 COMET PUNCH |         - |TM29 NIGHT SHADE |TM30 SCRATCH |             - |TM32 HARDEN |              - |TM34 CROSS CHOP |             - |TM36 THUNDERBOLT |TM37 VINE WHIP |               - |TM39 PURSUIT |TM40 ENCORE |TM41 WITHDRAW |              - |               - |        - |TM45 FORESIGHT |               - |         - |                - |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
199 SLOWKING      |           - |           - |            - |TM04 PSYWAVE |TM05 GIGA DRAIN |               - |                - |TM08 HYDRO PUMP |TM09 RECOVER |TM10 REFLECT |               - |         - |             - |                - |TM15 PERISH SONG |TM16 RETURN |TM17 CURSE |              - |TM19 AGILITY |TM20 WATER GUN |TM21 SWEET KISS |              - |TM23 ABSORB |          - |        - |                - |TM27 COMET PUNCH |TM28 GROWL |TM29 NIGHT SHADE |           - |             - |TM32 HARDEN |TM33 DOUBLESLAP |              - |             - |               - |             - |TM38 STRING SHOT |TM39 PURSUIT |TM40 ENCORE |TM41 WITHDRAW |TM42 HORN DRILL |TM43 LOVELY KISS |        - |TM45 FORESIGHT |TM46 AURORA BEAM |         - |                - |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
200 MISDREAVUS    |           - |           - |            - |TM04 PSYWAVE |              - |               - |                - |              - |TM09 RECOVER |           - |               - |TM12 STOMP |             - |TM14 HIDDEN POWER |TM15 PERISH SONG |          - |TM17 CURSE |TM18 PAIN SPLIT |           - |TM20 WATER GUN |TM21 SWEET KISS |TM22 RAZOR WIND |          - |          - |        - |                - |               - |TM28 GROWL |TM29 NIGHT SHADE |TM30 SCRATCH |             - |TM32 HARDEN |              - |TM34 CROSS CHOP |             - |               - |             - |               - |           - |TM40 ENCORE |            - |TM42 HORN DRILL |               - |TM44 RAGE |TM45 FORESIGHT |               - |         - |                - |              - |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
201 UNOWN         |           - |           - |            - |TM04 PSYWAVE |              - |TM06 FLAME WHEEL |                - |TM08 HYDRO PUMP |           - |TM10 REFLECT |               - |         - |             - |TM14 HIDDEN POWER |               - |TM16 RETURN |         - |              - |TM19 AGILITY |             - |TM21 SWEET KISS |TM22 RAZOR WIND |          - |          - |TM25 SING |                - |TM27 COMET PUNCH |TM28 GROWL |               - |TM30 SCRATCH |             - |          - |TM33 DOUBLESLAP |              - |             - |TM36 THUNDERBOLT |             - |TM38 STRING SHOT |           - |          - |            - |              - |               - |        - |TM45 FORESIGHT |               - |TM47 SWIFT |                - |              - |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
202 WOBBUFFET     |           - |           - |TM03 LOW KICK |TM04 PSYWAVE |TM05 GIGA DRAIN |               - |                - |              - |           - |TM10 REFLECT |               - |         - |             - |                - |               - |          - |TM17 CURSE |TM18 PAIN SPLIT |TM19 AGILITY |TM20 WATER GUN |TM21 SWEET KISS |TM22 RAZOR WIND |          - |          - |TM25 SING |                - |               - |         - |               - |TM30 SCRATCH |             - |          - |TM33 DOUBLESLAP |TM34 CROSS CHOP |             - |               - |TM37 VINE WHIP |               - |           - |          - |            - |              - |TM43 LOVELY KISS |        - |TM45 FORESIGHT |               - |TM47 SWIFT |                - |              - |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
203 GIRAFARIG     |           - |           - |            - |TM04 PSYWAVE |TM05 GIGA DRAIN |               - |TM07 THUNDERPUNCH |TM08 HYDRO PUMP |TM09 RECOVER |TM10 REFLECT |               - |TM12 STOMP |             - |TM14 HIDDEN POWER |TM15 PERISH SONG |TM16 RETURN |         - |TM18 PAIN SPLIT |TM19 AGILITY |             - |TM21 SWEET KISS |TM22 RAZOR WIND |          - |TM24 CRUNCH |TM25 SING |                - |TM27 COMET PUNCH |TM28 GROWL |               - |           - |             - |TM32 HARDEN |TM33 DOUBLESLAP |              - |             - |               - |             - |               - |           - |TM40 ENCORE |            - |TM42 HORN DRILL |TM43 LOVELY KISS |TM44 RAGE |TM45 FORESIGHT |               - |TM47 SWIFT |TM48 POISON STING |TM49 DRILL PECK |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
204 PINECO        |           - |           - |TM03 LOW KICK |           - |              - |               - |                - |TM08 HYDRO PUMP |           - |           - |               - |         - |             - |                - |               - |          - |         - |              - |TM19 AGILITY |TM20 WATER GUN |TM21 SWEET KISS |TM22 RAZOR WIND |          - |          - |        - |                - |TM27 COMET PUNCH |         - |               - |           - |             - |TM32 HARDEN |TM33 DOUBLESLAP |              - |             - |               - |             - |TM38 STRING SHOT |           - |          - |            - |              - |               - |        - |             - |               - |TM47 SWIFT |                - |              - |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
205 FORRETRESS    |TM01 ROLLOUT |           - |            - |TM04 PSYWAVE |              - |TM06 FLAME WHEEL |                - |              - |           - |TM10 REFLECT |TM11 VITAL THROW |TM12 STOMP |TM13 OCTAZOOKA |TM14 HIDDEN POWER |               - |          - |         - |TM18 PAIN SPLIT |           - |             - |              - |TM22 RAZOR WIND |TM23 ABSORB |          - |        - |                - |TM27 COMET PUNCH |TM28 GROWL |TM29 NIGHT SHADE |           - |             - |          - |              - |              - |             - |               - |             - |TM38 STRING SHOT |           - |TM40 ENCORE |            - |              - |TM43 LOVELY KISS |        - |             - |               - |TM47 SWIFT |                - |TM49 DRILL PECK |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
206 DUNSPARCE     |           - |           - |            - |           - |              - |               - |TM07 THUNDERPUNCH |              - |           - |           - |TM11 VITAL THROW |TM12 STOMP |TM13 OCTAZOOKA |TM14 HIDDEN POWER |TM15 PERISH SONG |TM16 RETURN |         - |TM18 PAIN SPLIT |           - |             - |TM21 SWEET KISS |TM22 RAZOR WIND |TM23 ABSORB |          - |TM25 SING |                - |TM27 COMET PUNCH |TM28 GROWL |TM29 NIGHT SHADE |TM30 SCRATCH |             - |TM32 HARDEN |              - |              - |TM35 FIRE SPIN |               - |TM37 VINE WHIP |               - |TM39 PURSUIT |TM40 ENCORE |            - |TM42 HORN DRILL |TM43 LOVELY KISS |TM44 RAGE |TM45 FORESIGHT |TM46 AURORA BEAM |         - |                - |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
207 GLIGAR        |           - |           - |            - |           - |TM05 GIGA DRAIN |               - |TM07 THUNDERPUNCH |              - |TM09 RECOVER |           - |               - |TM12 STOMP |             - |TM14 HIDDEN POWER |               - |          - |         - |TM18 PAIN SPLIT |           - |             - |              - |TM22 RAZOR WIND |          - |          - |        - |TM26 ANCIENTPOWER |TM27 COMET PUNCH |TM28 GROWL |               - |           - |TM31 MAGNITUDE |TM32 HARDEN |TM33 DOUBLESLAP |              - |             - |               - |             - |TM38 STRING SHOT |           - |TM40 ENCORE |            - |TM42 HORN DRILL |TM43 LOVELY KISS |        - |TM45 FORESIGHT |               - |         - |TM48 POISON STING |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
208 STEELIX       |TM01 ROLLOUT |           - |            - |TM04 PSYWAVE |              - |TM06 FLAME WHEEL |                - |TM08 HYDRO PUMP |           - |           - |               - |         - |             - |TM14 HIDDEN POWER |               - |TM16 RETURN |         - |TM18 PAIN SPLIT |TM19 AGILITY |TM20 WATER GUN |              - |              - |          - |TM24 CRUNCH |        - |                - |               - |TM28 GROWL |TM29 NIGHT SHADE |           - |TM31 MAGNITUDE |TM32 HARDEN |TM33 DOUBLESLAP |              - |             - |               - |TM37 VINE WHIP |               - |           - |          - |TM41 WITHDRAW |              - |               - |TM44 RAGE |TM45 FORESIGHT |               - |         - |                - |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
209 SNUBBULL      |           - |TM02 BEAT UP |            - |           - |              - |               - |                - |TM08 HYDRO PUMP |TM09 RECOVER |           - |               - |TM12 STOMP |             - |TM14 HIDDEN POWER |               - |TM16 RETURN |         - |TM18 PAIN SPLIT |           - |TM20 WATER GUN |TM21 SWEET KISS |TM22 RAZOR WIND |          - |          - |TM25 SING |                - |TM27 COMET PUNCH |         - |TM29 NIGHT SHADE |TM30 SCRATCH |             - |TM32 HARDEN |TM33 DOUBLESLAP |TM34 CROSS CHOP |             - |TM36 THUNDERBOLT |             - |               - |TM39 PURSUIT |TM40 ENCORE |            - |TM42 HORN DRILL |TM43 LOVELY KISS |TM44 RAGE |TM45 FORESIGHT |               - |TM47 SWIFT |                - |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
210 GRANBULL      |           - |           - |            - |           - |TM05 GIGA DRAIN |               - |                - |              - |TM09 RECOVER |           - |               - |TM12 STOMP |             - |TM14 HIDDEN POWER |TM15 PERISH SONG |TM16 RETURN |TM17 CURSE |TM18 PAIN SPLIT |           - |TM20 WATER GUN |TM21 SWEET KISS |TM22 RAZOR WIND |          - |          - |TM25 SING |                - |TM27 COMET PUNCH |TM28 GROWL |               - |TM30 SCRATCH |             - |          - |TM33 DOUBLESLAP |TM34 CROSS CHOP |             - |               - |             - |               - |TM39 PURSUIT |TM40 ENCORE |            - |TM42 HORN DRILL |               - |TM44 RAGE |TM45 FORESIGHT |TM46 AURORA BEAM |TM47 SWIFT |                - |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
211 QWILFISH      |           - |           - |TM03 LOW KICK |           - |              - |               - |                - |TM08 HYDRO PUMP |           - |           - |               - |         - |TM13 OCTAZOOKA |TM14 HIDDEN POWER |               - |          - |         - |              - |TM19 AGILITY |TM20 WATER GUN |              - |              - |          - |TM24 CRUNCH |        - |                - |TM27 COMET PUNCH |         - |               - |TM30 SCRATCH |TM31 MAGNITUDE |TM32 HARDEN |              - |TM34 CROSS CHOP |             - |               - |             - |               - |           - |TM40 ENCORE |TM41 WITHDRAW |              - |               - |        - |TM45 FORESIGHT |TM46 AURORA BEAM |         - |TM48 POISON STING |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
212 SCIZOR        |TM01 ROLLOUT |           - |TM03 LOW KICK |           - |              - |               - |                - |              - |TM09 RECOVER |           - |TM11 VITAL THROW |         - |             - |                - |               - |TM16 RETURN |         - |              - |TM19 AGILITY |             - |              - |              - |          - |TM24 CRUNCH |        - |                - |               - |TM28 GROWL |TM29 NIGHT SHADE |TM30 SCRATCH |             - |          - |TM33 DOUBLESLAP |              - |             - |TM36 THUNDERBOLT |             - |TM38 STRING SHOT |TM39 PURSUIT |TM40 ENCORE |            - |              - |               - |        - |TM45 FORESIGHT |TM46 AURORA BEAM |TM47 SWIFT |                - |              - |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
213 SHUCKLE       |TM01 ROLLOUT |           - |TM03 LOW KICK |           - |TM05 GIGA DRAIN |               - |                - |TM08 HYDRO PUMP |           - |           - |TM11 VITAL THROW |         - |             - |TM14 HIDDEN POWER |TM15 PERISH SONG |TM16 RETURN |         - |TM18 PAIN SPLIT |           - |             - |              - |              - |          - |          - |        - |TM26 ANCIENTPOWER |TM27 COMET PUNCH |         - |               - |           - |             - |          - |TM33 DOUBLESLAP |              - |TM35 FIRE SPIN |               - |             - |TM38 STRING SHOT |           - |TM40 ENCORE |TM41 WITHDRAW |TM42 HORN DRILL |               - |TM44 RAGE |TM45 FORESIGHT |               - |         - |                - |TM49 DRILL PECK |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
214 HERACROSS     |           - |TM02 BEAT UP |TM03 LOW KICK |TM04 PSYWAVE |              - |TM06 FLAME WHEEL |TM07 THUNDERPUNCH |              - |           - |TM10 REFLECT |               - |         - |TM13 OCTAZOOKA |TM14 HIDDEN POWER |               - |          - |         - |              - |           - |TM20 WATER GUN |              - |TM22 RAZOR WIND |TM23 ABSORB |          - |TM25 SING |                - |TM27 COMET PUNCH |TM28 GROWL |TM29 NIGHT SHADE |TM30 SCRATCH |             - |TM32 HARDEN |TM33 DOUBLESLAP |TM34 CROSS CHOP |             - |               - |TM37 VINE WHIP |TM38 STRING SHOT |TM39 PURSUIT |TM40 ENCORE |            - |              - |TM43 LOVELY KISS |TM44 RAGE |             - |TM46 AURORA BEAM |         - |                - |              - |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
215 SNEASEL       |           - |TM02 BEAT UP |            - |           - |TM05 GIGA DRAIN |TM06 FLAME WHEEL |TM07 THUNDERPUNCH |              - |           - |           - |               - |         - |             - |TM14 HIDDEN POWER |               - |TM16 RETURN |TM17 CURSE |              - |TM19 AGILITY |             - |              - |TM22 RAZOR WIND |TM23 ABSORB |TM24 CRUNCH |        - |                - |               - |         - |               - |TM30 SCRATCH |             - |          - |TM33 DOUBLESLAP |TM34 CROSS CHOP |TM35 FIRE SPIN |TM36 THUNDERBOLT |             - |               - |TM39 PURSUIT |          - |            - |              - |               - |        - |TM45 FORESIGHT |TM46 AURORA BEAM |TM47 SWIFT |                - |              - |           - |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
216 TEDDIURSA     |TM01 ROLLOUT |           - |            - |           - |              - |               - |                - |              - |TM09 RECOVER |           - |               - |TM12 STOMP |             - |TM14 HIDDEN POWER |TM15 PERISH SONG |TM16 RETURN |         - |TM18 PAIN SPLIT |           - |             - |TM21 SWEET KISS |              - |          - |          - |TM25 SING |TM26 ANCIENTPOWER |TM27 COMET PUNCH |TM28 GROWL |TM29 NIGHT SHADE |TM30 SCRATCH |             - |TM32 HARDEN |TM33 DOUBLESLAP |              - |             - |               - |             - |               - |           - |TM40 ENCORE |            - |              - |               - |TM44 RAGE |TM45 FORESIGHT |               - |         - |TM48 POISON STING |TM49 DRILL PECK |TM50 COUNTER |HM01 CUT |HM02 FLY |HM03 SURF |HM04 STRENGTH |HM05 FLASH |HM06 WHIRLPOOL |HM07 WATERFALL |
