Randomizer Version: 4.6.1
Random Seed: 145436378429369
Settings String: 322IwgkEgIBAAQABwAEAAKoJBkCKgEAKgAVCQABEAAAAD8AAAAIMgQyAQAICTIHBwAyAAIQElBva2Vtb24gT21lZ2EgUnVieWMeSnzjwziK

--Move Updates--
Made Tackle have 40 power
Made Thunder Wave have 90% accuracy
Made Leech Life have 80 power and 10 PP
Made Swagger have 85% accuracy
Made Sucker Punch have 70 power
Made Dark Void have 50% accuracy
Made Flying Press have 100 power
Made Fell Stinger have 50 power
Made Parabolic Charge have 65 power
Made Water Shuriken a Special move
Made Mystical Fire have 75 power

--Pokemon Base Stats & Types--
NUM|NAME            |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1      |ABILITY2      |ABILITY3      |ITEM
449 Hippopotas       |TM01 Baton Pass |TM02 After You |              - |                - |             - |             - |TM07 Crush Grip |TM08 Aurora Beam |             - |              - |         - |            - |              - |              - |                - |                - |TM17 Shadow Claw |             - |             - |          - |              - |                - |                 - |              - |           - |                - |             - |                 - |            - |              - |             - |              - |             - |              - |        - |           - |TM37 Block |TM38 Tackle |              - |          - |             - |                - |            - |TM44 Metronome |              - |         - |               - |TM48 Aromatherapy |TM49 Sand Tomb |        - |          - |             - |               - |             - |TM55 Power Whip |TM56 Inferno |               - |TM58 Acupressure |              - |              - |                - |         - |               - |           - |               - |              - |              - |              - |                - |TM70 Milk Drink |               - |                  - |TM73 Self-Destruct |TM74 Fissure |TM75 Baby-Doll Eyes |            - |         - |               - |TM79 Thunderbolt |TM80 Fake Tears |            - |               - |           - |TM84 Guard Swap |           - |               - |               - |               - |TM89 Swords Dance |               - |         - |             - |TM93 Boomburst |TM94 Electro Ball |            - |                - |              - |                - |                - |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
450 Hippowdon        |TM01 Baton Pass |TM02 After You |TM03 Electroweb |                - |             - |             - |TM07 Crush Grip |               - |TM09 Aqua Tail |              - |         - |TM12 Teleport |              - |              - |TM15 Psycho Boost |                - |               - |TM18 Octazooka |TM19 Explosion |          - |              - |                - |                 - |              - |           - |                - |             - |                 - |            - |              - |TM31 Moonlight |              - |             - |TM34 Trump Card |        - |           - |         - |TM38 Tackle |TM39 Fire Blast |TM40 Encore |             - |                - |            - |             - |              - |TM46 Feint |TM47 Volt Tackle |                - |TM49 Sand Tomb |        - |          - |             - |TM53 Bullet Seed |TM54 X-Scissor |TM55 Power Whip |           - |TM57 Mirror Coat |               - |TM59 Rock Blast |              - |                - |         - |               - |           - |               - |              - |TM67 Seed Flare |TM68 Zap Cannon |TM69 Defense Curl |              - |               - |                  - |TM73 Self-Destruct |TM74 Fissure |                  - |            - |TM77 Glare |               - |TM79 Thunderbolt |              - |            - |               - |           - |              - |           - |               - |               - |               - |TM89 Swords Dance |               - |         - |TM92 Transform |TM93 Boomburst |                - |TM95 Me First |                - |TM97 Razor Wind |                - |                - |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
451 Skorupi          |TM01 Baton Pass |             - |              - |TM04 Dragon Dance |             - |             - |              - |               - |             - |              - |         - |            - |              - |              - |                - |                - |TM17 Shadow Claw |             - |             - |          - |TM21 Heal Pulse |                - |TM23 Feather Dance |              - |           - |                - |             - |TM28 Flower Shield |            - |TM30 Acid Armor |             - |              - |             - |              - |        - |TM36 Sharpen |         - |TM38 Tackle |TM39 Fire Blast |          - |             - |TM42 Spacial Rend |            - |             - |              - |         - |               - |                - |             - |TM50 Leer |          - |             - |TM53 Bullet Seed |TM54 X-Scissor |TM55 Power Whip |           - |               - |TM58 Acupressure |              - |              - |TM61 Quiver Dance |         - |               - |           - |TM65 Silver Wind |              - |TM67 Seed Flare |              - |TM69 Defense Curl |TM70 Milk Drink |               - |                  - |TM73 Self-Destruct |TM74 Fissure |                  - |            - |TM77 Glare |               - |               - |              - |TM81 Bug Bite |               - |           - |TM84 Guard Swap |           - |               - |TM87 Double Team |TM88 Heart Stamp |                - |TM90 String Shot |TM91 Spore |             - |             - |                - |            - |TM96 Sacred Sword |              - |                - |                - |TM100 Clear Smog |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
452 Drapion          |TM01 Baton Pass |             - |              - |                - |             - |             - |TM07 Crush Grip |               - |             - |              - |         - |            - |              - |TM14 Blast Burn |                - |                - |               - |             - |             - |TM20 Thrash |              - |                - |TM23 Feather Dance |              - |TM25 Torment |                - |             - |                 - |TM29 Aqua Jet |TM30 Acid Armor |             - |              - |             - |              - |        - |           - |         - |          - |              - |          - |             - |                - |            - |TM44 Metronome |TM45 Noble Roar |TM46 Feint |               - |                - |TM49 Sand Tomb |TM50 Leer |          - |             - |               - |             - |TM55 Power Whip |           - |               - |TM58 Acupressure |              - |              - |TM61 Quiver Dance |         - |               - |           - |TM65 Silver Wind |              - |              - |              - |                - |TM70 Milk Drink |TM71 Charge Beam |                  - |TM73 Self-Destruct |           - |TM75 Baby-Doll Eyes |            - |TM77 Glare |               - |               - |TM80 Fake Tears |TM81 Bug Bite |               - |           - |TM84 Guard Swap |           - |TM86 Wild Charge |TM87 Double Team |               - |TM89 Swords Dance |               - |         - |TM92 Transform |TM93 Boomburst |                - |TM95 Me First |                - |TM97 Razor Wind |                - |TM99 Spiky Shield |TM100 Clear Smog |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
453 Croagunk         |              - |TM02 After You |              - |                - |             - |TM06 Seed Bomb |              - |TM08 Aurora Beam |TM09 Aqua Tail |TM10 Ion Deluge |         - |TM12 Teleport |              - |TM14 Blast Burn |                - |                - |TM17 Shadow Claw |             - |TM19 Explosion |          - |              - |                - |                 - |TM24 Mach Punch |           - |                - |             - |                 - |            - |              - |             - |TM32 Hydro Pump |             - |TM34 Trump Card |TM35 Lick |TM36 Sharpen |TM37 Block |TM38 Tackle |              - |          - |             - |                - |TM43 Astonish |TM44 Metronome |TM45 Noble Roar |TM46 Feint |               - |TM48 Aromatherapy |             - |TM50 Leer |          - |             - |               - |             - |              - |TM56 Inferno |TM57 Mirror Coat |               - |              - |              - |TM61 Quiver Dance |         - |               - |TM64 Revenge |TM65 Silver Wind |TM66 Head Smash |TM67 Seed Flare |              - |TM69 Defense Curl |              - |               - |TM72 Power-Up Punch |TM73 Self-Destruct |           - |                  - |TM76 Hypnosis |         - |               - |               - |TM80 Fake Tears |            - |TM82 Head Charge |           - |TM84 Guard Swap |TM85 Ingrain |               - |               - |               - |                - |               - |         - |             - |             - |                - |TM95 Me First |TM96 Sacred Sword |              - |                - |TM99 Spiky Shield |TM100 Clear Smog |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
454 Toxicroak        |TM01 Baton Pass |TM02 After You |              - |                - |             - |             - |              - |               - |             - |TM10 Ion Deluge |         - |            - |              - |TM14 Blast Burn |                - |                - |               - |TM18 Octazooka |             - |TM20 Thrash |              - |                - |TM23 Feather Dance |TM24 Mach Punch |TM25 Torment |                - |             - |                 - |            - |TM30 Acid Armor |             - |              - |             - |TM34 Trump Card |        - |TM36 Sharpen |         - |          - |              - |          - |             - |                - |TM43 Astonish |             - |              - |         - |               - |TM48 Aromatherapy |             - |        - |          - |TM52 Iron Tail |               - |             - |              - |TM56 Inferno |               - |               - |TM59 Rock Blast |              - |TM61 Quiver Dance |         - |               - |TM64 Revenge |               - |              - |              - |              - |TM69 Defense Curl |              - |TM71 Charge Beam |TM72 Power-Up Punch |TM73 Self-Destruct |           - |                  - |            - |TM77 Glare |               - |               - |              - |TM81 Bug Bite |               - |           - |TM84 Guard Swap |           - |TM86 Wild Charge |TM87 Double Team |               - |TM89 Swords Dance |               - |         - |TM92 Transform |             - |TM94 Electro Ball |            - |TM96 Sacred Sword |              - |TM98 Quick Attack |                - |TM100 Clear Smog |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
455 Carnivine        |              - |             - |              - |                - |TM05 Stockpile |TM06 Seed Bomb |TM07 Crush Grip |               - |             - |TM10 Ion Deluge |         - |            - |              - |              - |                - |TM16 Cotton Spore |               - |             - |TM19 Explosion |          - |              - |                - |                 - |              - |           - |TM26 Synchronoise |             - |                 - |TM29 Aqua Jet |              - |TM31 Moonlight |TM32 Hydro Pump |             - |              - |        - |           - |TM37 Block |          - |              - |          - |TM41 Vine Whip |                - |TM43 Astonish |             - |              - |         - |TM47 Volt Tackle |TM48 Aromatherapy |             - |TM50 Leer |TM51 Absorb |             - |TM53 Bullet Seed |TM54 X-Scissor |TM55 Power Whip |           - |TM57 Mirror Coat |               - |              - |TM60 Autotomize |                - |         - |               - |           - |               - |              - |TM67 Seed Flare |TM68 Zap Cannon |TM69 Defense Curl |TM70 Milk Drink |               - |TM72 Power-Up Punch |TM73 Self-Destruct |           - |                  - |TM76 Hypnosis |         - |               - |TM79 Thunderbolt |              - |TM81 Bug Bite |               - |           - |              - |TM85 Ingrain |               - |TM87 Double Team |               - |TM89 Swords Dance |TM90 String Shot |TM91 Spore |TM92 Transform |TM93 Boomburst |                - |TM95 Me First |                - |              - |                - |TM99 Spiky Shield |TM100 Clear Smog |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
456 Finneon          |              - |TM02 After You |              - |TM04 Dragon Dance |             - |TM06 Seed Bomb |TM07 Crush Grip |               - |TM09 Aqua Tail |              - |         - |            - |              - |TM14 Blast Burn |                - |                - |               - |             - |TM19 Explosion |          - |              - |                - |                 - |              - |           - |TM26 Synchronoise |             - |TM28 Flower Shield |TM29 Aqua Jet |              - |TM31 Moonlight |TM32 Hydro Pump |             - |              - |        - |TM36 Sharpen |         - |TM38 Tackle |              - |          - |             - |                - |            - |             - |TM45 Noble Roar |TM46 Feint |               - |                - |TM49 Sand Tomb |        - |          - |TM52 Iron Tail |               - |TM54 X-Scissor |              - |TM56 Inferno |               - |               - |              - |              - |                - |TM62 Brine |TM63 Telekinesis |TM64 Revenge |TM65 Silver Wind |              - |TM67 Seed Flare |              - |                - |TM70 Milk Drink |               - |                  - |                 - |TM74 Fissure |                  - |TM76 Hypnosis |         - |               - |               - |              - |            - |               - |TM83 Psywave |              - |           - |               - |TM87 Double Team |               - |                - |               - |TM91 Spore |TM92 Transform |TM93 Boomburst |                - |TM95 Me First |                - |              - |                - |                - |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
457 Lumineon         |              - |TM02 After You |              - |TM04 Dragon Dance |TM05 Stockpile |             - |              - |               - |TM09 Aqua Tail |              - |         - |TM12 Teleport |              - |              - |                - |                - |               - |TM18 Octazooka |             - |          - |              - |                - |TM23 Feather Dance |TM24 Mach Punch |           - |                - |TM27 Air Slash |                 - |TM29 Aqua Jet |              - |TM31 Moonlight |TM32 Hydro Pump |             - |TM34 Trump Card |        - |TM36 Sharpen |         - |TM38 Tackle |TM39 Fire Blast |TM40 Encore |TM41 Vine Whip |TM42 Spacial Rend |TM43 Astonish |TM44 Metronome |TM45 Noble Roar |         - |               - |TM48 Aromatherapy |             - |        - |          - |             - |               - |TM54 X-Scissor |              - |           - |               - |TM58 Acupressure |              - |              - |                - |TM62 Brine |               - |           - |TM65 Silver Wind |              - |              - |              - |                - |TM70 Milk Drink |               - |                  - |TM73 Self-Destruct |TM74 Fissure |                  - |            - |TM77 Glare |               - |               - |              - |            - |TM82 Head Charge |           - |              - |           - |TM86 Wild Charge |               - |TM88 Heart Stamp |TM89 Swords Dance |               - |         - |TM92 Transform |             - |TM94 Electro Ball |TM95 Me First |                - |              - |                - |                - |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
458 Mantyke          |TM01 Baton Pass |             - |              - |                - |TM05 Stockpile |TM06 Seed Bomb |              - |TM08 Aurora Beam |TM09 Aqua Tail |              - |TM11 Pluck |            - |              - |              - |                - |                - |               - |TM18 Octazooka |TM19 Explosion |TM20 Thrash |              - |                - |TM23 Feather Dance |              - |           - |TM26 Synchronoise |TM27 Air Slash |                 - |            - |              - |TM31 Moonlight |TM32 Hydro Pump |TM33 Nightmare |              - |TM35 Lick |           - |         - |TM38 Tackle |              - |TM40 Encore |             - |                - |            - |TM44 Metronome |TM45 Noble Roar |         - |               - |                - |             - |TM50 Leer |TM51 Absorb |             - |TM53 Bullet Seed |             - |              - |           - |               - |               - |TM59 Rock Blast |              - |TM61 Quiver Dance |TM62 Brine |TM63 Telekinesis |           - |               - |              - |TM67 Seed Flare |              - |TM69 Defense Curl |              - |               - |                  - |TM73 Self-Destruct |TM74 Fissure |                  - |TM76 Hypnosis |TM77 Glare |TM78 Wing Attack |TM79 Thunderbolt |              - |            - |               - |           - |              - |           - |TM86 Wild Charge |TM87 Double Team |               - |TM89 Swords Dance |               - |TM91 Spore |TM92 Transform |             - |                - |TM95 Me First |                - |TM97 Razor Wind |TM98 Quick Attack |TM99 Spiky Shield |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
459 Snover           |TM01 Baton Pass |TM02 After You |TM03 Electroweb |                - |TM05 Stockpile |TM06 Seed Bomb |              - |TM08 Aurora Beam |             - |TM10 Ion Deluge |         - |TM12 Teleport |              - |              - |                - |TM16 Cotton Spore |TM17 Shadow Claw |             - |TM19 Explosion |TM20 Thrash |              - |                - |                 - |              - |TM25 Torment |                - |             - |                 - |            - |              - |TM31 Moonlight |              - |             - |TM34 Trump Card |        - |TM36 Sharpen |TM37 Block |TM38 Tackle |              - |TM40 Encore |TM41 Vine Whip |                - |TM43 Astonish |TM44 Metronome |              - |TM46 Feint |               - |TM48 Aromatherapy |             - |TM50 Leer |TM51 Absorb |             - |               - |             - |TM55 Power Whip |TM56 Inferno |               - |TM58 Acupressure |              - |              - |TM61 Quiver Dance |TM62 Brine |               - |           - |               - |TM66 Head Smash |TM67 Seed Flare |              - |TM69 Defense Curl |              - |TM71 Charge Beam |                  - |                 - |           - |                  - |            - |         - |               - |               - |TM80 Fake Tears |            - |               - |           - |              - |TM85 Ingrain |               - |TM87 Double Team |               - |TM89 Swords Dance |TM90 String Shot |TM91 Spore |             - |TM93 Boomburst |TM94 Electro Ball |            - |                - |              - |TM98 Quick Attack |TM99 Spiky Shield |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
460 Abomasnow        |TM01 Baton Pass |TM02 After You |              - |                - |             - |TM06 Seed Bomb |TM07 Crush Grip |TM08 Aurora Beam |             - |TM10 Ion Deluge |         - |            - |              - |              - |                - |TM16 Cotton Spore |               - |TM18 Octazooka |             - |          - |              - |                - |TM23 Feather Dance |              - |           - |                - |             - |                 - |TM29 Aqua Jet |              - |             - |              - |             - |TM34 Trump Card |        - |TM36 Sharpen |         - |TM38 Tackle |TM39 Fire Blast |TM40 Encore |TM41 Vine Whip |                - |            - |             - |TM45 Noble Roar |         - |               - |TM48 Aromatherapy |             - |TM50 Leer |TM51 Absorb |TM52 Iron Tail |TM53 Bullet Seed |             - |TM55 Power Whip |           - |               - |TM58 Acupressure |              - |              - |                - |TM62 Brine |TM63 Telekinesis |           - |TM65 Silver Wind |TM66 Head Smash |TM67 Seed Flare |              - |TM69 Defense Curl |TM70 Milk Drink |               - |                  - |                 - |           - |                  - |            - |TM77 Glare |TM78 Wing Attack |TM79 Thunderbolt |              - |            - |               - |TM83 Psywave |              - |TM85 Ingrain |TM86 Wild Charge |               - |               - |                - |               - |TM91 Spore |TM92 Transform |             - |                - |            - |TM96 Sacred Sword |TM97 Razor Wind |TM98 Quick Attack |TM99 Spiky Shield |TM100 Clear Smog |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
461 Weavile          |              - |             - |              - |                - |TM05 Stockpile |             - |TM07 Crush Grip |TM08 Aurora Beam |             - |              - |         - |            - |TM13 Trick Room |              - |                - |                - |               - |             - |TM19 Explosion |          - |TM21 Heal Pulse |                - |                 - |TM24 Mach Punch |TM25 Torment |                - |             - |                 - |            - |              - |TM31 Moonlight |TM32 Hydro Pump |TM33 Nightmare |TM34 Trump Card |TM35 Lick |TM36 Sharpen |TM37 Block |TM38 Tackle |              - |          - |             - |                - |            - |TM44 Metronome |              - |         - |               - |                - |             - |TM50 Leer |          - |             - |               - |             - |              - |TM56 Inferno |TM57 Mirror Coat |TM58 Acupressure |              - |              - |                - |         - |               - |TM64 Revenge |               - |TM66 Head Smash |              - |              - |                - |              - |               - |                  - |                 - |           - |                  - |            - |         - |               - |TM79 Thunderbolt |TM80 Fake Tears |            - |               - |           - |              - |TM85 Ingrain |               - |               - |               - |TM89 Swords Dance |               - |         - |             - |TM93 Boomburst |                - |TM95 Me First |TM96 Sacred Sword |              - |TM98 Quick Attack |TM99 Spiky Shield |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
462 Magnezone        |              - |TM02 After You |TM03 Electroweb |                - |             - |             - |              - |               - |TM09 Aqua Tail |TM10 Ion Deluge |         - |            - |              - |              - |TM15 Psycho Boost |                - |               - |TM18 Octazooka |             - |          - |TM21 Heal Pulse |                - |                 - |              - |           - |TM26 Synchronoise |             - |                 - |            - |TM30 Acid Armor |TM31 Moonlight |TM32 Hydro Pump |             - |TM34 Trump Card |        - |           - |TM37 Block |TM38 Tackle |TM39 Fire Blast |TM40 Encore |TM41 Vine Whip |                - |            - |TM44 Metronome |TM45 Noble Roar |TM46 Feint |TM47 Volt Tackle |                - |             - |TM50 Leer |TM51 Absorb |TM52 Iron Tail |               - |             - |TM55 Power Whip |TM56 Inferno |TM57 Mirror Coat |TM58 Acupressure |TM59 Rock Blast |TM60 Autotomize |                - |         - |               - |           - |TM65 Silver Wind |              - |              - |TM68 Zap Cannon |                - |TM70 Milk Drink |TM71 Charge Beam |                  - |TM73 Self-Destruct |           - |TM75 Baby-Doll Eyes |            - |         - |               - |TM79 Thunderbolt |              - |            - |TM82 Head Charge |           - |              - |TM85 Ingrain |TM86 Wild Charge |               - |TM88 Heart Stamp |                - |               - |         - |             - |TM93 Boomburst |TM94 Electro Ball |            - |                - |TM97 Razor Wind |TM98 Quick Attack |                - |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
463 Lickilicky       |TM01 Baton Pass |TM02 After You |TM03 Electroweb |                - |TM05 Stockpile |             - |TM07 Crush Grip |TM08 Aurora Beam |             - |              - |TM11 Pluck |TM12 Teleport |              - |              - |                - |                - |TM17 Shadow Claw |             - |TM19 Explosion |TM20 Thrash |              - |                - |                 - |              - |TM25 Torment |                - |             - |                 - |            - |              - |             - |              - |             - |TM34 Trump Card |TM35 Lick |TM36 Sharpen |TM37 Block |TM38 Tackle |TM39 Fire Blast |TM40 Encore |             - |                - |TM43 Astonish |TM44 Metronome |TM45 Noble Roar |TM46 Feint |               - |                - |             - |TM50 Leer |TM51 Absorb |             - |               - |             - |TM55 Power Whip |           - |TM57 Mirror Coat |TM58 Acupressure |              - |TM60 Autotomize |                - |         - |               - |TM64 Revenge |               - |              - |TM67 Seed Flare |              - |TM69 Defense Curl |TM70 Milk Drink |               - |                  - |TM73 Self-Destruct |           - |                  - |            - |TM77 Glare |               - |               - |              - |TM81 Bug Bite |TM82 Head Charge |           - |              - |TM85 Ingrain |               - |TM87 Double Team |TM88 Heart Stamp |TM89 Swords Dance |               - |TM91 Spore |TM92 Transform |TM93 Boomburst |                - |TM95 Me First |                - |TM97 Razor Wind |TM98 Quick Attack |                - |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
464 Rhyperior        |TM01 Baton Pass |TM02 After You |              - |TM04 Dragon Dance |             - |             - |              - |               - |             - |TM10 Ion Deluge |         - |            - |TM13 Trick Room |              - |                - |                - |TM17 Shadow Claw |             - |             - |TM20 Thrash |TM21 Heal Pulse |TM22 Roar of Time |TM23 Feather Dance |              - |           - |                - |             - |                 - |TM29 Aqua Jet |TM30 Acid Armor |             - |              - |             - |TM34 Trump Card |        - |           - |         - |          - |              - |          - |             - |                - |            - |TM44 Metronome |              - |TM46 Feint |               - |                - |TM49 Sand Tomb |TM50 Leer |          - |             - |TM53 Bullet Seed |             - |TM55 Power Whip |           - |               - |               - |TM59 Rock Blast |              - |                - |         - |               - |           - |               - |TM66 Head Smash |TM67 Seed Flare |              - |TM69 Defense Curl |              - |               - |                  - |                 - |           - |                  - |            - |TM77 Glare |TM78 Wing Attack |TM79 Thunderbolt |              - |            - |               - |           - |              - |TM85 Ingrain |               - |               - |TM88 Heart Stamp |TM89 Swords Dance |               - |         - |TM92 Transform |             - |TM94 Electro Ball |            - |                - |TM97 Razor Wind |TM98 Quick Attack |                - |TM100 Clear Smog |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
465 Tangrowth        |              - |             - |              - |                - |             - |TM06 Seed Bomb |              - |               - |             - |              - |         - |TM12 Teleport |TM13 Trick Room |              - |                - |TM16 Cotton Spore |               - |             - |TM19 Explosion |          - |TM21 Heal Pulse |                - |                 - |TM24 Mach Punch |           - |                - |             - |TM28 Flower Shield |            - |TM30 Acid Armor |             - |              - |             - |TM34 Trump Card |        - |TM36 Sharpen |TM37 Block |TM38 Tackle |TM39 Fire Blast |          - |TM41 Vine Whip |                - |            - |             - |              - |TM46 Feint |               - |                - |             - |        - |TM51 Absorb |TM52 Iron Tail |TM53 Bullet Seed |             - |TM55 Power Whip |TM56 Inferno |               - |               - |              - |              - |TM61 Quiver Dance |         - |               - |           - |               - |              - |TM67 Seed Flare |              - |TM69 Defense Curl |TM70 Milk Drink |               - |                  - |TM73 Self-Destruct |TM74 Fissure |                  - |            - |         - |               - |               - |              - |            - |               - |TM83 Psywave |              - |TM85 Ingrain |               - |TM87 Double Team |               - |TM89 Swords Dance |TM90 String Shot |TM91 Spore |TM92 Transform |             - |TM94 Electro Ball |            - |                - |TM97 Razor Wind |                - |TM99 Spiky Shield |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
466 Electivire       |              - |             - |TM03 Electroweb |TM04 Dragon Dance |TM05 Stockpile |             - |              - |               - |TM09 Aqua Tail |TM10 Ion Deluge |         - |            - |              - |              - |                - |                - |               - |             - |TM19 Explosion |TM20 Thrash |              - |                - |                 - |              - |           - |                - |             - |                 - |TM29 Aqua Jet |              - |             - |              - |             - |TM34 Trump Card |TM35 Lick |TM36 Sharpen |TM37 Block |TM38 Tackle |              - |          - |             - |                - |            - |             - |TM45 Noble Roar |TM46 Feint |TM47 Volt Tackle |                - |             - |TM50 Leer |          - |TM52 Iron Tail |TM53 Bullet Seed |             - |              - |           - |               - |               - |              - |TM60 Autotomize |TM61 Quiver Dance |         - |               - |TM64 Revenge |               - |              - |              - |TM68 Zap Cannon |                - |              - |TM71 Charge Beam |                  - |TM73 Self-Destruct |           - |                  - |            - |         - |               - |TM79 Thunderbolt |TM80 Fake Tears |            - |               - |           - |TM84 Guard Swap |           - |TM86 Wild Charge |TM87 Double Team |TM88 Heart Stamp |TM89 Swords Dance |               - |         - |TM92 Transform |TM93 Boomburst |TM94 Electro Ball |            - |                - |TM97 Razor Wind |TM98 Quick Attack |                - |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
467 Magmortar        |TM01 Baton Pass |             - |              - |                - |             - |             - |TM07 Crush Grip |TM08 Aurora Beam |             - |TM10 Ion Deluge |TM11 Pluck |            - |              - |TM14 Blast Burn |                - |                - |               - |             - |TM19 Explosion |          - |              - |                - |TM23 Feather Dance |              - |           - |                - |TM27 Air Slash |TM28 Flower Shield |            - |              - |             - |TM32 Hydro Pump |             - |              - |TM35 Lick |TM36 Sharpen |         - |TM38 Tackle |TM39 Fire Blast |TM40 Encore |             - |TM42 Spacial Rend |            - |TM44 Metronome |              - |TM46 Feint |               - |                - |             - |TM50 Leer |          - |             - |               - |             - |              - |TM56 Inferno |               - |               - |              - |              - |                - |         - |               - |           - |TM65 Silver Wind |              - |              - |              - |TM69 Defense Curl |TM70 Milk Drink |               - |                  - |TM73 Self-Destruct |TM74 Fissure |                  - |TM76 Hypnosis |TM77 Glare |               - |TM79 Thunderbolt |              - |TM81 Bug Bite |               - |           - |              - |           - |TM86 Wild Charge |TM87 Double Team |TM88 Heart Stamp |TM89 Swords Dance |               - |         - |TM92 Transform |TM93 Boomburst |                - |TM95 Me First |                - |              - |                - |                - |TM100 Clear Smog |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
468 Togekiss         |TM01 Baton Pass |TM02 After You |              - |TM04 Dragon Dance |TM05 Stockpile |             - |              - |               - |TM09 Aqua Tail |TM10 Ion Deluge |TM11 Pluck |            - |              - |              - |                - |TM16 Cotton Spore |TM17 Shadow Claw |             - |TM19 Explosion |          - |              - |                - |TM23 Feather Dance |              - |           - |                - |TM27 Air Slash |TM28 Flower Shield |            - |TM30 Acid Armor |TM31 Moonlight |              - |             - |              - |TM35 Lick |           - |TM37 Block |TM38 Tackle |              - |TM40 Encore |TM41 Vine Whip |TM42 Spacial Rend |TM43 Astonish |TM44 Metronome |TM45 Noble Roar |         - |               - |                - |TM49 Sand Tomb |        - |          - |TM52 Iron Tail |               - |TM54 X-Scissor |              - |           - |               - |               - |              - |              - |TM61 Quiver Dance |         - |TM63 Telekinesis |TM64 Revenge |               - |              - |              - |TM68 Zap Cannon |                - |TM70 Milk Drink |               - |                  - |                 - |           - |TM75 Baby-Doll Eyes |            - |TM77 Glare |TM78 Wing Attack |               - |              - |            - |TM82 Head Charge |           - |TM84 Guard Swap |           - |               - |               - |TM88 Heart Stamp |                - |               - |         - |             - |             - |                - |            - |                - |TM97 Razor Wind |                - |TM99 Spiky Shield |              - |HM01 Cut |HM02 Fly |HM03 Surf |HM04 Strength |HM05 Waterfall |HM06 Rock Smash |HM07 Dive |
