Randomizer Version: 4.6.1
Random Seed: 78629769806924
Settings String: 322IwgkEgIBAAQABwAEAAKoJBkCKgEAKgAVCQABEAAAAD8AAAAIMgQyAQAICTIHBwAyAAIQElBva2Vtb24gT21lZ2EgUnVieWMeSnzjwziK

--Move Updates--
Made Tackle have 40 power
Made Thunder Wave have 90% accuracy
Made Leech Life have 80 power and 10 PP
Made Swagger have 85% accuracy
Made Sucker Punch have 70 power
Made Dark Void have 50% accuracy
Made Flying Press have 100 power
Made Fell Stinger have 50 power
Made Parabolic Charge have 65 power
Made Water Shuriken a Special move
Made Mystical Fire have 75 power

--Pokemon Base Stats & Types--
NUM|NAME            |TYPE             |  HP| ATK| DEF|SATK|SDEF| SPD|ABILITY1      |ABILITY2      |ABILITY3      |ITEM
 37 Vulpix           |        - |          - |          - |Pain Split |          - |         - |           - |Mach Punch |         - |    - |Razor Leaf |              - |       - |Dragon Pulse |              - |Growth |        - |      - |          - |          - |Wide Guard |  - |           - |         - |        - |Refresh |         - |Fury Swipes |        - |Fiery Dance |Fusion Bolt |          - |Lucky Chant |           - |          - |             - |             - |Slack Off |Conversion |           - |           - |Hyper Beam |           - |Parting Shot |          - |Feint Attack |        - |Rock Climb |         - |        - |Smokescreen |Milk Drink |Ember |Wring Out |           - |Nuzzle |Ice Shard |    - |         - |Mega Punch |Horn Attack |      - |           - |
 38 Ninetales        |Jump Kick |          - |Vacuum Wave |Pain Split |          - |         - |           - |         - |Skill Swap |    - |         - |              - |       - |           - |Disarming Voice |     - |        - |Rollout |Magnet Rise |Powder Snow |         - |  - |Shadow Force |Hold Hands |        - |      - |         - |Fury Swipes |X-Scissor |Fiery Dance |          - |Acupressure |          - |           - |Dream Eater |             - |             - |        - |Conversion |           - |           - |Hyper Beam |           - |Parting Shot |          - |           - |Gunk Shot |Rock Climb |         - |Whirlwind |          - |         - |Ember |Wring Out |Seismic Toss |     - |        - |Covet |         - |         - |Horn Attack |Spit Up |           - |
 39 Jigglypuff       |        - |          - |          - |Pain Split |          - |Acrobatics |           - |         - |Skill Swap |Fling |         - |Hyperspace Hole |       - |           - |Disarming Voice |Growth |Drill Run |Rollout |          - |          - |Wide Guard |  - |           - |Hold Hands |        - |Refresh |         - |Fury Swipes |        - |          - |Fusion Bolt |Acupressure |Lucky Chant |Hidden Power |          - |             - |Water Shuriken |Slack Off |Conversion |           - |           - |Hyper Beam |           - |           - |          - |           - |        - |         - |         - |Whirlwind |Smokescreen |         - |    - |Wring Out |           - |     - |        - |Covet |Crush Grip |Mega Punch |Horn Attack |Spit Up |Close Combat |
 40 Wigglytuff       |Jump Kick |          - |          - |Pain Split |          - |         - |Poison Sting |         - |         - |    - |         - |              - |Tailwind |           - |Disarming Voice |Growth |Drill Run |      - |          - |          - |         - |  - |Shadow Force |Hold Hands |        - |Refresh |         - |Fury Swipes |X-Scissor |          - |          - |Acupressure |          - |Hidden Power |Dream Eater |             - |Water Shuriken |Slack Off |         - |           - |           - |Hyper Beam |Icicle Crash |           - |Soft-Boiled |           - |        - |Rock Climb |Zap Cannon |Whirlwind |          - |Milk Drink |    - |Wring Out |           - |     - |        - |    - |Crush Grip |Mega Punch |Horn Attack |Spit Up |Close Combat |
 41 Zubat            |        - |          - |Vacuum Wave |Pain Split |          - |Acrobatics |           - |         - |Skill Swap |    - |         - |Hyperspace Hole |Tailwind |           - |              - |     - |        - |      - |          - |          - |Wide Guard |Dig |           - |Hold Hands |        - |Refresh |         - |          - |        - |Fiery Dance |          - |          - |Lucky Chant |           - |          - |Power-Up Punch |             - |        - |Conversion |           - |           - |Hyper Beam |           - |Parting Shot |Soft-Boiled |           - |Gunk Shot |Rock Climb |         - |        - |Smokescreen |         - |    - |Wring Out |           - |     - |        - |Covet |Crush Grip |         - |Horn Attack |Spit Up |Close Combat |
 42 Golbat           |Jump Kick |          - |          - |         - |          - |Acrobatics |Poison Sting |         - |Skill Swap |Fling |         - |              - |Tailwind |           - |Disarming Voice |Growth |        - |      - |          - |          - |         - |Dig |           - |Hold Hands |        - |      - |         - |          - |X-Scissor |          - |Fusion Bolt |          - |Lucky Chant |Hidden Power |          - |             - |             - |        - |         - |Bullet Punch |           - |         - |           - |Parting Shot |Soft-Boiled |           - |Gunk Shot |         - |         - |Whirlwind |Smokescreen |Milk Drink |    - |Wring Out |           - |Nuzzle |        - |    - |Crush Grip |Mega Punch |Horn Attack |      - |Close Combat |
 43 Oddish           |Jump Kick |          - |Vacuum Wave |Pain Split |          - |         - |Poison Sting |         - |         - |Fling |Razor Leaf |              - |Tailwind |           - |              - |Growth |Drill Run |      - |          - |          - |Wide Guard |  - |           - |         - |        - |Refresh |         - |          - |X-Scissor |Fiery Dance |Fusion Bolt |Acupressure |Lucky Chant |Hidden Power |          - |             - |             - |Slack Off |Conversion |Bullet Punch |           - |Hyper Beam |           - |           - |          - |           - |Gunk Shot |Rock Climb |Zap Cannon |Whirlwind |Smokescreen |Milk Drink |    - |Wring Out |           - |     - |        - |Covet |Crush Grip |         - |          - |      - |           - |
 44 Gloom            |        - |Sand Attack |          - |Pain Split |          - |         - |Poison Sting |         - |Skill Swap |    - |Razor Leaf |              - |       - |           - |              - |     - |        - |      - |          - |          - |         - |  - |           - |Hold Hands |        - |Refresh |         - |Fury Swipes |        - |          - |          - |          - |Lucky Chant |           - |Dream Eater |             - |             - |Slack Off |         - |           - |           - |         - |           - |Parting Shot |          - |           - |        - |Rock Climb |         - |        - |Smokescreen |         - |Ember |        - |           - |     - |        - |    - |Crush Grip |         - |          - |Spit Up |           - |
 45 Vileplume        |        - |          - |          - |         - |          - |         - |Poison Sting |         - |         - |    - |         - |Hyperspace Hole |       - |           - |              - |Growth |        - |      - |          - |          - |         - |Dig |           - |         - |        - |      - |         - |Fury Swipes |        - |          - |          - |          - |Lucky Chant |Hidden Power |Dream Eater |             - |             - |        - |Conversion |           - |Draco Meteor |Hyper Beam |Icicle Crash |           - |          - |           - |Gunk Shot |         - |         - |        - |Smokescreen |Milk Drink |    - |        - |           - |     - |        - |    - |Crush Grip |Mega Punch |          - |      - |Close Combat |
 46 Paras            |        - |          - |Vacuum Wave |Pain Split |          - |Acrobatics |Poison Sting |         - |         - |    - |Razor Leaf |              - |Tailwind |           - |Disarming Voice |Growth |Drill Run |Rollout |          - |Powder Snow |         - |  - |           - |Hold Hands |        - |      - |         - |          - |X-Scissor |          - |Fusion Bolt |          - |          - |Hidden Power |          - |             - |             - |        - |         - |           - |           - |         - |           - |           - |Soft-Boiled |           - |        - |         - |Zap Cannon |        - |          - |Milk Drink |    - |Wring Out |           - |     - |Ice Shard |Covet |Crush Grip |Mega Punch |          - |Spit Up |           - |
 47 Parasect         |        - |          - |Vacuum Wave |         - |          - |         - |           - |         - |         - |    - |Razor Leaf |              - |       - |Dragon Pulse |Disarming Voice |Growth |        - |      - |Magnet Rise |Powder Snow |         - |  - |           - |         - |        - |Refresh |Hammer Arm |          - |X-Scissor |Fiery Dance |          - |Acupressure |Lucky Chant |Hidden Power |Dream Eater |             - |             - |Slack Off |         - |           - |           - |Hyper Beam |           - |           - |          - |           - |Gunk Shot |Rock Climb |Zap Cannon |        - |          - |         - |    - |        - |           - |Nuzzle |Ice Shard |    - |Crush Grip |Mega Punch |          - |Spit Up |Close Combat |
 48 Venonat          |        - |          - |Vacuum Wave |Pain Split |          - |         - |Poison Sting |         - |         - |    - |         - |              - |       - |           - |              - |Growth |        - |      - |          - |          - |Wide Guard |Dig |           - |Hold Hands |        - |Refresh |         - |          - |X-Scissor |          - |          - |          - |Lucky Chant |           - |          - |Power-Up Punch |             - |        - |Conversion |           - |           - |Hyper Beam |           - |           - |          - |           - |Gunk Shot |Rock Climb |         - |        - |Smokescreen |Milk Drink |    - |        - |           - |Nuzzle |Ice Shard |Covet |         - |Mega Punch |Horn Attack |      - |           - |
 49 Venomoth         |Jump Kick |          - |          - |         - |          - |         - |Poison Sting |         - |         - |Fling |         - |Hyperspace Hole |       - |           - |              - |     - |        - |      - |Magnet Rise |          - |         - |  - |           - |Hold Hands |Knock Off |Refresh |         - |Fury Swipes |X-Scissor |          - |Fusion Bolt |Acupressure |Lucky Chant |Hidden Power |          - |             - |             - |Slack Off |         - |           - |           - |         - |           - |           - |Soft-Boiled |           - |Gunk Shot |         - |         - |        - |          - |         - |    - |        - |           - |     - |        - |Covet |Crush Grip |         - |          - |      - |           - |
 50 Diglett          |        - |Sand Attack |          - |Pain Split |          - |         - |           - |         - |         - |    - |         - |Hyperspace Hole |       - |           - |              - |     - |Drill Run |      - |          - |          - |         - |Dig |           - |Hold Hands |        - |Refresh |Hammer Arm |          - |        - |          - |          - |          - |          - |           - |          - |             - |Water Shuriken |        - |         - |Bullet Punch |           - |         - |           - |           - |Soft-Boiled |           - |        - |Rock Climb |         - |Whirlwind |Smokescreen |         - |Ember |        - |           - |Nuzzle |        - |    - |         - |Mega Punch |Horn Attack |Spit Up |           - |
 51 Dugtrio          |Jump Kick |Sand Attack |Vacuum Wave |         - |          - |         - |           - |         - |Skill Swap |    - |         - |              - |       - |           - |              - |     - |Drill Run |Rollout |          - |          - |Wide Guard |Dig |           - |         - |        - |      - |         - |Fury Swipes |        - |          - |          - |Acupressure |          - |Hidden Power |          - |             - |Water Shuriken |Slack Off |Conversion |           - |           - |Hyper Beam |           - |           - |Soft-Boiled |           - |        - |Rock Climb |         - |        - |          - |         - |    - |Wring Out |           - |     - |        - |    - |         - |         - |          - |Spit Up |           - |
 52 Meowth           |        - |          - |          - |Pain Split |Dragon Rush |         - |           - |Mach Punch |         - |    - |         - |              - |       - |           - |              - |     - |Drill Run |Rollout |          - |          - |         - |  - |           - |Hold Hands |        - |Refresh |         - |Fury Swipes |        - |          - |          - |Acupressure |          - |Hidden Power |          - |             - |Water Shuriken |Slack Off |Conversion |           - |           - |Hyper Beam |Icicle Crash |           - |Soft-Boiled |Feint Attack |Gunk Shot |Rock Climb |         - |Whirlwind |Smokescreen |Milk Drink |    - |        - |           - |     - |Ice Shard |Covet |Crush Grip |Mega Punch |Horn Attack |Spit Up |           - |
 53 Persian          |        - |          - |          - |Pain Split |Dragon Rush |         - |Poison Sting |         - |         - |Fling |         - |              - |Tailwind |           - |              - |Growth |        - |      - |          - |Powder Snow |Wide Guard |  - |Shadow Force |Hold Hands |Knock Off |Refresh |         - |Fury Swipes |        - |          - |          - |Acupressure |Lucky Chant |Hidden Power |          - |Power-Up Punch |             - |Slack Off |Conversion |           - |Draco Meteor |Hyper Beam |           - |Parting Shot |Soft-Boiled |Feint Attack |Gunk Shot |         - |Zap Cannon |Whirlwind |Smokescreen |Milk Drink |    - |Wring Out |           - |Nuzzle |Ice Shard |Covet |Crush Grip |Mega Punch |Horn Attack |Spit Up |           - |
 54 Psyduck          |        - |          - |          - |         - |          - |         - |           - |         - |         - |    - |Razor Leaf |              - |       - |           - |              - |     - |        - |      - |          - |          - |         - |Dig |Shadow Force |Hold Hands |        - |Refresh |         - |Fury Swipes |        - |Fiery Dance |Fusion Bolt |          - |          - |Hidden Power |          - |Power-Up Punch |Water Shuriken |        - |         - |           - |           - |         - |           - |Parting Shot |Soft-Boiled |Feint Attack |        - |Rock Climb |         - |        - |          - |Milk Drink |Ember |        - |           - |     - |        - |Covet |         - |         - |Horn Attack |Spit Up |           - |
 55 Golduck          |        - |          - |Vacuum Wave |Pain Split |          - |         - |Poison Sting |         - |         - |Fling |         - |              - |       - |           - |              - |     - |        - |Rollout |Magnet Rise |          - |Wide Guard |Dig |           - |         - |Knock Off |Refresh |         - |Fury Swipes |        - |          - |          - |          - |Lucky Chant |           - |          - |             - |Water Shuriken |        - |Conversion |Bullet Punch |Draco Meteor |         - |           - |Parting Shot |Soft-Boiled |           - |        - |Rock Climb |         - |        - |          - |Milk Drink |Ember |Wring Out |           - |     - |        - |    - |Crush Grip |         - |Horn Attack |      - |           - |
 56 Mankey           |Jump Kick |Sand Attack |Vacuum Wave |Pain Split |          - |         - |           - |Mach Punch |         - |    - |         - |              - |Tailwind |           - |              - |Growth |        - |Rollout |          - |          - |         - |Dig |           - |         - |        - |Refresh |Hammer Arm |Fury Swipes |        - |          - |          - |Acupressure |Lucky Chant |           - |          - |Power-Up Punch |             - |        - |         - |Bullet Punch |           - |         - |Icicle Crash |           - |          - |Feint Attack |        - |Rock Climb |         - |        - |          - |Milk Drink |    - |        - |Seismic Toss |Nuzzle |Ice Shard |Covet |         - |Mega Punch |          - |      - |Close Combat |
 57 Primeape         |Jump Kick |          - |Vacuum Wave |Pain Split |Dragon Rush |         - |           - |         - |         - |Fling |         - |Hyperspace Hole |Tailwind |           - |              - |     - |        - |      - |          - |          - |Wide Guard |  - |           - |         - |        - |Refresh |         - |Fury Swipes |        - |Fiery Dance |          - |Acupressure |Lucky Chant |           - |          - |Power-Up Punch |             - |Slack Off |         - |           - |           - |Hyper Beam |           - |           - |          - |           - |        - |Rock Climb |         - |        - |          - |         - |    - |Wring Out |Seismic Toss |Nuzzle |        - |Covet |Crush Grip |         - |          - |      - |Close Combat |
 58 Growlithe        |        - |          - |          - |         - |          - |         - |           - |Mach Punch |         - |    - |         - |              - |       - |           - |              - |     - |        - |      - |Magnet Rise |          - |         - |  - |Shadow Force |         - |        - |Refresh |         - |          - |X-Scissor |Fiery Dance |Fusion Bolt |          - |Lucky Chant |Hidden Power |          - |             - |Water Shuriken |        - |Conversion |           - |Draco Meteor |         - |           - |           - |          - |           - |        - |         - |         - |Whirlwind |Smokescreen |         - |Ember |Wring Out |Seismic Toss |Nuzzle |Ice Shard |Covet |         - |Mega Punch |          - |Spit Up |           - |
 59 Arcanine         |        - |          - |          - |         - |          - |Acrobatics |           - |         - |         - |    - |         - |              - |       - |           - |Disarming Voice |Growth |        - |Rollout |          - |          - |         - |Dig |           - |Hold Hands |        - |Refresh |Hammer Arm |Fury Swipes |        - |Fiery Dance |          - |Acupressure |Lucky Chant |           - |          - |             - |             - |        - |Conversion |Bullet Punch |           - |         - |Icicle Crash |Parting Shot |          - |Feint Attack |        - |         - |Zap Cannon |        - |          - |         - |Ember |        - |Seismic Toss |     - |        - |    - |Crush Grip |Mega Punch |Horn Attack |      - |           - |
 60 Poliwag          |        - |          - |          - |         - |Dragon Rush |Acrobatics |           - |         - |         - |    - |Razor Leaf |              - |Tailwind |Dragon Pulse |Disarming Voice |     - |        - |      - |          - |Powder Snow |         - |  - |           - |         - |        - |      - |         - |          - |        - |          - |Fusion Bolt |          - |Lucky Chant |Hidden Power |          - |             - |Water Shuriken |Slack Off |         - |           - |           - |         - |           - |           - |          - |Feint Attack |        - |         - |         - |        - |Smokescreen |         - |    - |        - |           - |     - |        - |    - |         - |         - |Horn Attack |Spit Up |           - |
 61 Poliwhirl        |        - |          - |          - |Pain Split |          - |         - |Poison Sting |Mach Punch |         - |    - |Razor Leaf |              - |       - |           - |              - |     - |        - |Rollout |          - |Powder Snow |         - |  - |           - |         - |        - |Refresh |         - |Fury Swipes |        - |          - |          - |          - |          - |Hidden Power |Dream Eater |             - |Water Shuriken |        - |Conversion |           - |           - |         - |           - |Parting Shot |Soft-Boiled |           - |        - |         - |Zap Cannon |Whirlwind |          - |         - |    - |Wring Out |           - |Nuzzle |        - |    - |Crush Grip |Mega Punch |Horn Attack |      - |Close Combat |
 62 Poliwrath        |Jump Kick |Sand Attack |Vacuum Wave |         - |          - |         - |           - |Mach Punch |         - |    - |         - |Hyperspace Hole |       - |Dragon Pulse |Disarming Voice |Growth |        - |      - |          - |          - |         - |  - |Shadow Force |         - |        - |      - |Hammer Arm |Fury Swipes |        - |Fiery Dance |Fusion Bolt |          - |Lucky Chant |Hidden Power |          - |Power-Up Punch |Water Shuriken |Slack Off |Conversion |           - |           - |Hyper Beam |           - |           - |          - |Feint Attack |Gunk Shot |Rock Climb |Zap Cannon |        - |Smokescreen |Milk Drink |    - |        - |Seismic Toss |     - |Ice Shard |    - |         - |         - |Horn Attack |Spit Up |Close Combat |
 63 Abra             |        - |          - |Vacuum Wave |         - |          - |         - |           - |         - |Skill Swap |    - |         - |Hyperspace Hole |       - |           - |              - |Growth |        - |      - |          - |          - |Wide Guard |  - |           - |Hold Hands |        - |      - |         - |Fury Swipes |        - |          - |Fusion Bolt |Acupressure |          - |           - |Dream Eater |Power-Up Punch |             - |Slack Off |Conversion |           - |           - |         - |           - |           - |Soft-Boiled |           - |        - |         - |         - |Whirlwind |Smokescreen |Milk Drink |    - |Wring Out |           - |     - |        - |Covet |Crush Grip |         - |          - |      - |           - |
 64 Kadabra          |Jump Kick |Sand Attack |          - |         - |          - |         - |           - |         - |         - |Fling |Razor Leaf |Hyperspace Hole |Tailwind |           - |Disarming Voice |Growth |        - |      - |          - |Powder Snow |Wide Guard |  - |           - |Hold Hands |        - |      - |         - |          - |X-Scissor |Fiery Dance |          - |          - |          - |           - |Dream Eater |Power-Up Punch |             - |        - |         - |Bullet Punch |           - |Hyper Beam |           - |           - |Soft-Boiled |           - |        - |Rock Climb |         - |Whirlwind |Smokescreen |Milk Drink |    - |Wring Out |           - |Nuzzle |        - |    - |Crush Grip |Mega Punch |Horn Attack |Spit Up |           - |
 65 Alakazam         |        - |Sand Attack |          - |         - |          - |         - |           - |         - |Skill Swap |    - |         - |Hyperspace Hole |       - |           - |Disarming Voice |Growth |        - |      - |          - |Powder Snow |         - |Dig |           - |         - |        - |      - |         - |          - |        - |          - |          - |Acupressure |Lucky Chant |           - |Dream Eater |             - |             - |        - |Conversion |           - |           - |Hyper Beam |           - |           - |Soft-Boiled |           - |Gunk Shot |         - |         - |Whirlwind |Smokescreen |Milk Drink |    - |        - |           - |Nuzzle |        - |    - |         - |         - |Horn Attack |Spit Up |           - |
 66 Machop           |Jump Kick |Sand Attack |Vacuum Wave |Pain Split |          - |Acrobatics |           - |Mach Punch |         - |    - |         - |              - |       - |           - |              - |Growth |        - |      - |Magnet Rise |Powder Snow |         - |  - |           - |Hold Hands |Knock Off |      - |Hammer Arm |Fury Swipes |        - |          - |          - |Acupressure |Lucky Chant |Hidden Power |Dream Eater |Power-Up Punch |             - |Slack Off |Conversion |           - |           - |         - |           - |Parting Shot |          - |Feint Attack |Gunk Shot |Rock Climb |Zap Cannon |Whirlwind |Smokescreen |Milk Drink |    - |        - |Seismic Toss |     - |Ice Shard |Covet |Crush Grip |         - |          - |Spit Up |Close Combat |
 67 Machoke          |Jump Kick |          - |Vacuum Wave |         - |          - |         - |Poison Sting |Mach Punch |Skill Swap |    - |         - |              - |       - |           - |Disarming Voice |Growth |        - |      - |          - |          - |         - |  - |Shadow Force |Hold Hands |Knock Off |      - |         - |Fury Swipes |        - |          - |Fusion Bolt |Acupressure |          - |           - |Dream Eater |Power-Up Punch |             - |        - |         - |           - |           - |         - |Icicle Crash |           - |          - |           - |Gunk Shot |         - |Zap Cannon |        - |          - |Milk Drink |    - |        - |Seismic Toss |     - |        - |Covet |         - |Mega Punch |          - |Spit Up |Close Combat |
 68 Machamp          |Jump Kick |          - |Vacuum Wave |Pain Split |          - |         - |           - |Mach Punch |         - |    - |         - |              - |Tailwind |Dragon Pulse |Disarming Voice |Growth |        - |      - |Magnet Rise |          - |Wide Guard |  - |           - |Hold Hands |Knock Off |Refresh |Hammer Arm |Fury Swipes |        - |          - |          - |Acupressure |Lucky Chant |           - |Dream Eater |             - |Water Shuriken |        - |Conversion |           - |           - |Hyper Beam |           - |           - |          - |           - |        - |         - |         - |Whirlwind |          - |         - |Ember |        - |Seismic Toss |     - |Ice Shard |Covet |         - |Mega Punch |Horn Attack |Spit Up |Close Combat |
 69 Bellsprout       |Jump Kick |          - |          - |         - |          - |         - |           - |         - |         - |    - |Razor Leaf |              - |       - |           - |Disarming Voice |Growth |        - |      - |Magnet Rise |          - |         - |Dig |           - |Hold Hands |Knock Off |      - |         - |          - |X-Scissor |          - |          - |Acupressure |Lucky Chant |           - |          - |             - |             - |        - |         - |Bullet Punch |Draco Meteor |Hyper Beam |           - |           - |Soft-Boiled |           - |Gunk Shot |         - |         - |        - |          - |Milk Drink |Ember |Wring Out |           - |Nuzzle |        - |Covet |         - |         - |Horn Attack |Spit Up |           - |
 70 Weepinbell       |        - |          - |          - |         - |          - |Acrobatics |Poison Sting |Mach Punch |         - |    - |Razor Leaf |              - |       - |Dragon Pulse |Disarming Voice |Growth |        - |      - |          - |          - |         - |  - |           - |Hold Hands |Knock Off |Refresh |         - |Fury Swipes |        - |Fiery Dance |          - |Acupressure |Lucky Chant |           - |          - |             - |             - |        - |         - |           - |           - |Hyper Beam |Icicle Crash |           - |Soft-Boiled |Feint Attack |Gunk Shot |Rock Climb |Zap Cannon |Whirlwind |          - |Milk Drink |    - |Wring Out |Seismic Toss |     - |        - |Covet |Crush Grip |         - |Horn Attack |      - |           - |
 71 Victreebel       |Jump Kick |          - |          - |         - |          - |Acrobatics |Poison Sting |Mach Punch |         - |Fling |Razor Leaf |              - |Tailwind |           - |              - |Growth |        - |      - |Magnet Rise |          - |         - |Dig |Shadow Force |         - |        - |Refresh |         - |          - |        - |          - |          - |Acupressure |          - |Hidden Power |          - |             - |             - |Slack Off |Conversion |           - |           - |Hyper Beam |           - |           - |          - |           - |Gunk Shot |         - |         - |        - |          - |Milk Drink |    - |Wring Out |           - |Nuzzle |Ice Shard |    - |         - |Mega Punch |          - |Spit Up |Close Combat |
 72 Tentacool        |Jump Kick |          - |          - |Pain Split |          - |         - |Poison Sting |         - |         - |    - |         - |              - |       - |Dragon Pulse |              - |     - |Drill Run |Rollout |          - |Powder Snow |         - |Dig |Shadow Force |         - |Knock Off |Refresh |         - |Fury Swipes |        - |          - |          - |Acupressure |Lucky Chant |           - |          - |             - |Water Shuriken |Slack Off |Conversion |           - |           - |Hyper Beam |Icicle Crash |           - |          - |           - |Gunk Shot |Rock Climb |         - |        - |Smokescreen |         - |    - |Wring Out |           - |     - |Ice Shard |Covet |Crush Grip |         - |Horn Attack |      - |Close Combat |
 73 Tentacruel       |        - |          - |          - |         - |          - |Acrobatics |Poison Sting |Mach Punch |         - |    - |         - |              - |       - |           - |              - |Growth |        - |      - |          - |Powder Snow |Wide Guard |  - |Shadow Force |Hold Hands |        - |Refresh |         - |Fury Swipes |        - |          - |          - |Acupressure |Lucky Chant |           - |Dream Eater |Power-Up Punch |Water Shuriken |        - |         - |           - |Draco Meteor |Hyper Beam |           - |Parting Shot |Soft-Boiled |           - |Gunk Shot |Rock Climb |Zap Cannon |        - |Smokescreen |Milk Drink |    - |Wring Out |           - |     - |        - |    - |Crush Grip |Mega Punch |Horn Attack |      - |           - |
 74 Geodude          |        - |          - |          - |         - |Dragon Rush |Acrobatics |           - |         - |         - |    - |         - |              - |       - |Dragon Pulse |              - |     - |Drill Run |Rollout |Magnet Rise |          - |Wide Guard |Dig |           - |Hold Hands |Knock Off |Refresh |         - |          - |        - |          - |          - |Acupressure |          - |           - |          - |             - |Water Shuriken |        - |         - |           - |           - |Hyper Beam |Icicle Crash |           - |Soft-Boiled |Feint Attack |Gunk Shot |         - |         - |        - |          - |         - |    - |        - |Seismic Toss |     - |        - |Covet |Crush Grip |Mega Punch |          - |Spit Up |           - |
 75 Graveler         |        - |Sand Attack |          - |         - |Dragon Rush |Acrobatics |           - |Mach Punch |         - |    - |         - |Hyperspace Hole |       - |           - |              - |     - |Drill Run |Rollout |          - |          - |Wide Guard |Dig |           - |         - |        - |Refresh |         - |          - |        - |Fiery Dance |          - |Acupressure |Lucky Chant |Hidden Power |          - |Power-Up Punch |             - |        - |         - |           - |           - |Hyper Beam |           - |           - |          - |           - |        - |Rock Climb |Zap Cannon |Whirlwind |Smokescreen |Milk Drink |Ember |        - |           - |     - |        - |    - |         - |Mega Punch |          - |Spit Up |Close Combat |
 76 Golem            |        - |Sand Attack |          - |         - |          - |         - |           - |         - |         - |Fling |Razor Leaf |Hyperspace Hole |       - |           - |Disarming Voice |     - |Drill Run |Rollout |Magnet Rise |Powder Snow |Wide Guard |Dig |Shadow Force |Hold Hands |        - |Refresh |         - |          - |X-Scissor |          - |Fusion Bolt |          - |Lucky Chant |           - |          - |             - |             - |Slack Off |Conversion |Bullet Punch |Draco Meteor |         - |Icicle Crash |           - |Soft-Boiled |           - |        - |Rock Climb |         - |        - |Smokescreen |Milk Drink |    - |Wring Out |           - |     - |Ice Shard |    - |Crush Grip |Mega Punch |          - |Spit Up |           - |
 77 Ponyta           |        - |          - |Vacuum Wave |Pain Split |          - |         - |           - |         - |Skill Swap |    - |         - |              - |Tailwind |Dragon Pulse |              - |     - |Drill Run |Rollout |          - |          - |         - |Dig |Shadow Force |         - |        - |      - |         - |          - |X-Scissor |Fiery Dance |          - |          - |          - |           - |          - |             - |             - |        - |Conversion |           - |           - |Hyper Beam |           - |           - |          - |           - |        - |Rock Climb |         - |        - |          - |         - |Ember |Wring Out |           - |Nuzzle |        - |    - |         - |Mega Punch |          - |      - |           - |
 78 Rapidash         |Jump Kick |          - |          - |         - |          - |Acrobatics |           - |         - |         - |    - |         - |              - |       - |           - |              - |Growth |Drill Run |      - |Magnet Rise |          - |         - |  - |           - |Hold Hands |        - |Refresh |         - |Fury Swipes |        - |Fiery Dance |          - |          - |          - |           - |          - |             - |             - |        - |         - |           - |Draco Meteor |Hyper Beam |           - |           - |Soft-Boiled |           - |Gunk Shot |         - |         - |Whirlwind |          - |         - |Ember |        - |           - |     - |Ice Shard |    - |Crush Grip |         - |Horn Attack |Spit Up |           - |
 79 Slowpoke         |        - |          - |          - |         - |          - |Acrobatics |           - |         - |Skill Swap |    - |         - |Hyperspace Hole |       - |Dragon Pulse |              - |     - |Drill Run |      - |          - |          - |         - |  - |           - |         - |        - |      - |         - |          - |        - |          - |Fusion Bolt |Acupressure |Lucky Chant |Hidden Power |Dream Eater |             - |Water Shuriken |Slack Off |Conversion |Bullet Punch |           - |         - |           - |           - |          - |           - |        - |Rock Climb |Zap Cannon |        - |          - |         - |    - |Wring Out |           - |Nuzzle |Ice Shard |    - |Crush Grip |Mega Punch |Horn Attack |Spit Up |           - |
 80 Slowbro          |        - |          - |          - |Pain Split |Dragon Rush |         - |           - |         - |Skill Swap |    - |         - |Hyperspace Hole |Tailwind |           - |              - |     - |        - |      - |          - |          - |         - |  - |Shadow Force |         - |        - |Refresh |Hammer Arm |Fury Swipes |        - |          - |Fusion Bolt |Acupressure |          - |           - |Dream Eater |             - |Water Shuriken |Slack Off |         - |           - |           - |Hyper Beam |           - |           - |          - |           - |        - |Rock Climb |         - |        - |Smokescreen |Milk Drink |    - |Wring Out |           - |     - |Ice Shard |Covet |Crush Grip |         - |          - |      - |           - |
 81 Magnemite        |        - |          - |          - |Pain Split |          - |         - |           - |         - |         - |Fling |         - |              - |       - |           - |              - |     - |        - |      - |Magnet Rise |          - |         - |  - |Shadow Force |Hold Hands |        - |      - |         - |          - |X-Scissor |          - |          - |          - |Lucky Chant |           - |Dream Eater |             - |             - |Slack Off |         - |Bullet Punch |           - |         - |           - |           - |          - |           - |        - |         - |Zap Cannon |        - |          - |         - |Ember |        - |           - |Nuzzle |Ice Shard |Covet |         - |         - |          - |      - |Close Combat |
 82 Magneton         |        - |          - |          - |         - |          - |Acrobatics |           - |Mach Punch |         - |Fling |         - |              - |       - |           - |Disarming Voice |     - |        - |      - |Magnet Rise |Powder Snow |         - |  - |           - |         - |        - |Refresh |         - |Fury Swipes |        - |          - |Fusion Bolt |Acupressure |Lucky Chant |Hidden Power |          - |             - |Water Shuriken |        - |Conversion |Bullet Punch |Draco Meteor |         - |Icicle Crash |           - |          - |           - |        - |Rock Climb |Zap Cannon |Whirlwind |Smokescreen |         - |    - |Wring Out |Seismic Toss |Nuzzle |        - |    - |         - |         - |Horn Attack |      - |Close Combat |
